Column1;border;fx;fy;fz;area_approximate;area;perimeter_approximate;perimeter;nb_neighbor;orientationx;orientationy;orientationz;major;minor;aniso
5;1.0;1.8860907333333337;48.50656656666666;3.4;6.518082638724095;14.635627399869408;16.34492199510231;17.176616209198382;3.0;0.13899125871400217;-0.9882960711831147;0.06286736581978072;53.82024884654505;22.636918144768693;2.3775431135259333
3;1.0;2.1838945333333335;37.714724100000005;2.05;6.12059231679155;16.518877011320086;17.916579786963496;19.596307197922442;3.0;0.12872589401650897;0.9880992351496506;0.08419944005945981;66.17813281361653;24.581434649475714;2.6921997742319737
33;1.0;2.86317082;51.46475098;4.14;16.40354531844642;23.969316613317822;18.409212343232646;21.49121026754314;5.0;0.289677846567764;-0.9552183339885671;-0.06037118203223671;81.97067813993401;30.712414248267375;2.6689754011949205
4;1.0;3.038814285714286;43.70422705714286;2.892857142857143;20.903690538071515;21.044921249902803;23.035064460417523;22.965634596926918;7.0;0.06637093974312012;0.9696624103968681;0.23526518701446467;82.09665871400398;24.447177477039826;3.3581242166342964
2;1.0;3.208481416666667;35.2684786;1.0999999999999999;13.656266306176294;13.88907932336579;17.253639951651586;17.057069356398625;6.0;0.20568843661111788;0.9743512398324984;0.09127939790197627;52.831623646467946;17.383216435570304;3.039231769464801
1;1.0;3.238616325;29.7591083;0.975;11.447241778647653;20.418727981172044;17.957122891900664;19.237458566145587;4.0;0.24952729476102795;0.9672137220242433;0.04726251259986497;63.56856818899847;27.42032545757682;2.3183010094956082
59;1.0;3.4300616250000004;3.4247437;2.6999999999999997;3.0092529615289454;11.473342833307855;9.165828819178747;14.157801881788972;4.0;0.6561275762810213;0.7546365252635964;-0.00450759156068456;49.667991912802385;17.047801810404998;2.9134543247967546
39;1.0;3.66936825;8.971339475;2.4375;1.6829554865128105;10.420504508364534;7.6717524698994985;15.123003017325027;4.0;0.6537443260283026;0.7559982708023357;0.03293889387455036;56.99813383587302;14.257708698370992;3.9977064366860935
9;1.0;3.7473644833333335;54.15065763333334;6.325;11.599170414496582;13.432581905400387;14.018385180026893;14.618476474121211;6.0;-0.39951047988381394;0.8787867047844807;0.26100824499819675;35.29790306522908;21.624025583370777;1.6323465272060043
31;1.0;3.86294072;56.021149120000004;8.489999999999998;5.220955735319098;10.338465109320046;10.449879749786154;13.901081713527327;5.0;0.4035042470745705;-0.8860206681271496;-0.22836746319102372;39.226488127680554;17.451700150685088;2.2477172876558202
