,Column1,fx,fy,fz,area,perimeter,nb_neighbor,aniso
5,72,3.809682033333333,76.41504503333334,8.359387499999999,23.170411040186337,19.076377260507098,3.0,2.12804752389712
6,54,3.857016760000001,66.25640192,2.71170375,18.063594411602946,17.18620275152017,5.0,1.914518355247752
7,46,3.95779392,50.645103680000005,1.5087675,10.529726946603928,13.69114081191656,5.0,2.181750098808982
8,2,3.99673055,19.015962975,15.18961875,20.14640683774051,18.39868980335588,4.0,1.411861288739325
9,83,4.0081825,90.15738503333334,24.22863125,36.478530292844844,26.420064257861803,3.0,2.294367330782859
10,8,4.06544225,22.7664766,12.13130625,14.6498701166562,16.292138459775753,6.0,2.000327980083583
11,42,4.06544225,40.91781735,2.497621875,17.633473189303515,18.124618759353908,4.0,1.784614355045343
12,84,4.18225214,87.54786736000001,20.49069375,31.7473489240915,21.391994456688785,5.0,1.7505352483950525
13,58,4.36548334,45.684118940000005,1.7534325,14.845107631727302,17.284098889338118,5.0,2.4775025515144664
14,34,4.544788157142857,59.762819071428574,1.514592857142857,20.58218573678204,18.953812535472714,7.0,2.2269485037139445
15,9,4.701843471428572,24.6675003,11.242939285714286,8.24197293565388,11.302930227739088,7.0,1.343321778988369
16,19,5.0617619000000005,33.01597185,4.944271875,1.2372198701986663,4.545259754392284,4.0,1.6546222687830487
17,79,5.0617619000000005,83.33354976000001,16.65760875,48.23539094489856,26.63029346317967,5.0,1.806616211097379
18,4,5.420589666666667,16.040364633333336,18.6896875,19.68389718492841,17.488100424294238,6.0,1.85540065955855
19,7,5.519839900000001,12.616231583333333,24.5344625,48.26948195789006,27.152446459526843,6.0,1.4226542124684178
20,22,5.582825625,24.8507315,10.857009375,7.239235233051946,10.5473016655338,4.0,1.5681163972826722
21,68,5.664897933333333,59.939506300000005,1.6990625,3.599007569881942,7.531890864850852,3.0,1.7007288292441392
22,15,5.8004126750000005,29.368525775,6.94491796875,20.58140408321284,19.61674051958716,8.0,2.333767055002689
23,17,5.817590600000001,24.099483580000005,11.4584775,19.94769537412696,17.112804250955655,5.0,1.1806066999593474
24,61,5.926384125,67.10270102500002,5.148159375,3.9279018779576074,7.925000672452202,4.0,1.1810633107224278
25,78,6.061898866666667,78.89248355000001,13.184725,24.898062157618536,20.94944574584124,6.0,1.2104232021670234
26,81,6.083275840000001,89.35727546000001,25.71021375,27.37947541134463,23.496807832334465,5.0,3.0269018348271843
27,1,6.2756686,19.9951047,13.966293750000002,15.885521443440748,16.729088300119894,7.0,2.2693340387687724
28,56,6.394768880000001,70.66311228,7.421505000000001,12.481585326018848,17.002273853209374,5.0,3.8986980284392616
29,29,6.40291248888889,48.459562644444446,1.3139416666666668,11.943894001107276,13.725250540752011,9.0,1.651698319104239
30,48,6.413092000000001,42.2090247125,1.92418828125,18.44303719267761,18.65935210772748,8.0,2.268041804376861
31,82,6.54593462,86.94778518000001,22.69267875,16.64491234391062,17.998236816544715,5.0,2.3383320389609685
32,20,6.82078142,24.08574124,11.499255,11.621492410628717,13.846043453947685,5.0,1.24972795182735
