,area,perimeter,nb_neighbor,aniso
1,14623.649736801053,536.8485511771612,5.0,2.4049955431156587
2,7819.169722618465,402.199054825765,6.0,2.499354402450544
3,10291.077879361146,413.0490202697506,5.0,1.5163285717064157
4,5856.38772397327,352.92543891975356,5.0,2.614752762839211
5,10901.784942671302,416.625887768243,7.0,1.6072712971890801
6,5959.813967518668,368.79707212697235,5.0,2.9621979387700863
7,5026.313538325981,293.2846227216874,6.0,1.999158588053173
8,8661.643959148601,392.45433871684673,6.0,2.0081767835926705
9,8028.5885074039725,362.1477888453607,6.0,1.796489425223221
10,11132.056541631098,429.97422593066307,7.0,1.8521060628977755
11,3875.808702089753,247.4376338519036,6.0,1.6401698518007344
12,8171.742840375139,351.70591978892946,6.0,1.6230556735692465
13,27900.98531047672,770.0335477300994,8.0,3.1001329435346636
14,11765.280807262205,449.0114246075134,6.0,2.05122370074175
15,6245.542156937825,305.0760273003902,5.0,1.3780480709285206
16,8591.707470314377,399.5198977213768,4.0,2.047421279636175
17,6287.4556744191,301.0786654036232,4.0,1.162673564845741
18,7097.576762594928,412.1997304228782,5.0,3.163170864262267
19,10610.547856980464,454.77025162556504,4.0,1.9465668770457167
20,10661.209050769798,404.97352153155884,6.0,1.5433018733184454
21,6936.9890419264375,341.2764230105213,3.0,2.166767696425792
22,15575.66245812013,526.1704189224153,5.0,2.014156491151689
23,8763.722165432842,365.3636829234213,4.0,1.529151807355525
24,5925.76923938557,331.3630359901372,6.0,2.1808533613997247
25,8613.446100679439,386.7988409351459,3.0,1.516247281233875
26,6710.71930165521,340.14661936858005,7.0,2.1203336975332934
27,11023.439279676411,499.89523500712266,5.0,3.010148124220308
28,9372.909697628196,449.58785280601364,5.0,2.680449911768261
29,5663.419764283905,288.7367279417103,3.0,1.086641058275226
30,5425.71619065028,307.02136573825715,6.0,1.9933732506743278
31,7895.477856999542,417.1813928405266,7.0,2.715960910200514
32,8310.226332767255,419.33963045946496,7.0,2.735780945917029
33,16822.15853248749,528.4312465017427,5.0,1.8136401902673018
34,14387.961728231627,509.50012366612094,6.0,2.206541204002519
35,11381.858316931639,495.1757765904803,5.0,2.5082690720487664
36,8856.626205217466,367.3902614409321,5.0,1.5294092254737608
37,5164.919580699903,382.7411097671257,6.0,4.081522938775668
38,4160.471203334436,323.2181299856693,5.0,3.712421606781154
39,10987.742716925506,434.53105802745046,4.0,1.8938843408448394
40,3525.318222604219,288.8500101808289,5.0,3.027639070978307
41,3353.616415150659,266.38863516458747,5.0,2.7988119494552963
42,6697.276883453481,335.94658717787496,7.0,1.7024784755232263
43,5460.882861154095,314.29199146429227,6.0,2.190981459017747
44,8154.694551011432,416.80948170278697,5.0,2.620853221395207
45,8108.227152801981,405.0352542194478,6.0,2.436936122135329
46,11423.092210114852,465.36467134929404,4.0,2.23669541687162
47,4923.410387173725,268.6721254976874,4.0,1.4954292500602506
48,6141.702145085041,298.0953915564061,4.0,1.278955965123572
49,7564.803260952903,344.39848301055144,5.0,1.6461178646058372
50,9450.06932861565,383.05390447796196,4.0,1.5620749024034766
51,7530.0876741000675,374.8533579287443,7.0,2.2033472114000796
52,6114.806373636471,362.4108408503798,5.0,2.7221727772812696
53,6619.569171616011,321.8774700503983,5.0,1.5272853442255785
54,5928.770801171759,378.955002755164,6.0,3.206235359153092
55,5969.580326160125,397.88389133974505,7.0,4.192444809032521
56,7150.127304805813,334.5855338295887,6.0,1.4615771821189574
57,267.2446553155047,63.228369534323285,3.0,1.7371482889545946
58,4184.139467014269,288.8328119746199,5.0,2.496524788694873
59,8856.557379429474,397.5434100755049,5.0,2.033729523736855
60,8737.671192788466,381.10724052011074,5.0,1.960360413767424
61,4241.028633000312,275.19104688887853,4.0,2.3218012454829036
62,9881.413376774886,403.9357757233144,6.0,1.8879963052371025
63,6540.243968872974,346.4007105282959,4.0,2.196041940621368
64,7787.260989254857,351.4188762560583,5.0,1.2322304435638758
65,3280.508437007906,233.83451034952563,4.0,1.6783262060873243
66,10181.556561242132,399.35017778224994,4.0,1.4193226448680754
