Column1;fx;fy;fz;area;perimeter;nb_neighbor;aniso
29;2.099249675;18.685271874999998;27.3;17.83146601528585;16.288147445960465;4.0;1.3994088630594377
2;2.333221775;31.774711025000002;20.325000000000003;16.259193884888283;15.94350187242798;4.0;1.3312631515607072
80;2.450207825;51.95480465;20.700000000000003;13.969617237966085;17.435498480448135;4.0;2.7379678415557644
96;2.4697055;13.706865525;32.35;16.948159177699058;15.3697850338925;4.0;1.119104179901818
89;2.4957024;79.115065925;31.950000000000003;15.83623432266043;16.997727937320885;4.0;1.901058828060044
43;2.5249489125;38.351926725;19.025000000000002;20.63323036208312;18.789237970294216;8.0;2.233851502792335
56;2.5650274666666664;46.19215848333334;19.700000000000003;23.785141362671194;22.23044372766276;6.0;3.182603115459977
3;2.5693602833333333;33.35835551666667;18.96666666666667;87.77149322041218;37.053179951257455;6.0;1.5101695174263303
38;2.67248132;15.6501338;29.78;16.549967549055264;14.95531657512822;5.0;1.0810006497492994
92;2.775169075;81.753751275;35.35;5.970771153220947;9.727277003148107;4.0;1.958554641495791
71;2.905153575;60.124330475;22.5;13.137271953446167;15.043127236805265;4.0;1.7720801740778185
73;3.1092292400000003;56.475665559999996;21.880000000000003;9.154774976136778;12.84611771840524;5.0;1.9085768052024008
25;3.2756094;21.67274896666667;24.833333333333332;19.644660566084795;16.70048124183697;6.0;1.150082660615713
42;3.815045075;44.240224575;19.35;12.232297281141928;17.906553862970704;4.0;3.471064649233058
64;3.906034225;64.049862375;24.200000000000003;15.125119038655885;15.672995063283652;4.0;1.9522921861335485
82;3.94113004;82.32698292;36.78;13.846738141149247;17.014357231759952;5.0;3.9199203627390093
15;4.072847666666666;27.241862655555554;21.533333333333335;20.477899375079154;17.84294676752194;9.0;1.5537957574904069
62;4.215830616666667;74.61543581666666;29.183333333333337;26.06544224233853;19.886078832896885;6.0;1.84879537531926
50;4.412973774999999;11.484130575;34.375;14.76839310877788;14.058101126866406;4.0;1.1486032114452218
48;4.466267419999999;59.262533239999996;23.84;12.785894448591376;15.044863875465671;5.0;2.003878643742803
1;4.514794966666667;33.31069453333333;19.116666666666667;16.189683775200155;17.01765668693867;6.0;2.072689077956328
85;4.564312871428571;79.37967722857142;33.55714285714286;23.075329517754312;19.285316687625464;7.0;2.0303690126128564
84;4.6047009125;54.4082620875;22.512500000000003;16.444666022541455;22.5244369089341;8.0;4.980628883452662
27;4.852754666666667;42.877553733333336;18.700000000000003;12.709810219214962;16.31439777211857;6.0;2.8572287614596275
49;4.883084383333333;48.83950946666667;19.983333333333334;15.228555153999132;18.298722177154712;6.0;3.4155849780131025
57;5.11099054;23.267225500000002;23.0;7.728322671043369;10.459351370336636;5.0;1.2102807670643536
52;5.294701966666667;63.48876261666666;26.083333333333332;11.13633275083602;14.087996693348408;6.0;2.0769728928039517
32;5.3813583;16.7647508875;27.587500000000002;16.337624597869805;15.94151679587262;8.0;1.5539996283195678
4;5.715604157142857;37.41696678571429;17.95714285714286;12.035856009474978;13.927374840409996;7.0;1.691385151331523
36;5.87010002;19.9136254;24.740000000000002;14.311500613328565;14.657710847760058;5.0;1.497532636558464
39;5.927293199999999;12.49151045;32.2625;17.469526523229963;16.273191898423818;8.0;1.5036226549460558
6;5.9532901;30.20319842;19.380000000000003;8.605590369276554;11.24408126606988;5.0;1.5331456368113092
35;5.9532901;60.24781575;26.083333333333332;11.12899065856969;13.61723393364804;6.0;2.1301680904993896
94;5.95848948;80.92834969999998;36.38;12.21545890895152;13.045761933034575;5.0;1.2637807316371572
66;6.1196702599999995;72.44296154;29.96;15.730742017600734;15.056259180129484;5.0;1.4611478847030193
33;6.143934033333333;57.38815675;23.96666666666667;12.30649454199533;15.150575918616452;6.0;2.6368978247531727
46;6.3172467;25.002518575;21.825000000000003;7.048867599719775;10.142391906648314;4.0;1.2969753665853856
28;6.372954342857143;52.50259647142857;19.95714285714286;23.835107778497818;20.40474474251689;7.0;2.161086334990536
21;6.410835539999999;41.4650555;17.32;13.370864944879234;15.483271080105078;5.0;2.2295525503557823
30;6.412568666666666;46.46079311666667;17.76666666666667;14.100189230510003;14.62676051314821;6.0;1.6763880782652507
81;6.4212343;82.494662925;38.550000000000004;15.621537765908515;15.540637339141687;4.0;1.6294503075296274
19;6.6240101199999994;33.04725928;18.14;8.799147602991923;12.225559743546338;5.0;1.761667245231564
86;6.632923342857143;57.404869042857136;21.314285714285717;20.842791966473573;17.97050554241736;7.0;1.8266144070013697
59;6.854515966666667;76.23590925;32.9;17.491105169021857;15.863851834724414;6.0;1.4720407349292217
63;6.8631816;60.328406140000006;21.18;12.723740235105518;14.568923666177783;5.0;1.9055717715127283
68;7.038660674999999;10.099795649999999;35.6;12.163190796410063;13.412079088855183;4.0;1.482507494200144
22;7.2271382;26.625158416666668;20.533333333333335;11.31797229406644;13.137680669425333;6.0;1.5608323611062223
51;7.283464816666666;63.75739725;24.21666666666667;16.91012537254925;16.0804563019347;6.0;1.613067880775732
53;7.32534871111111;68.48161168888889;29.76666666666667;26.80864646542721;22.07789890011378;9.0;1.7500815945946668
18;7.3727208399999995;50.278004599999996;17.0;7.46812095307886;11.132982010689036;5.0;1.9333843832856148
17;7.587380957142857;22.34619247142857;22.785714285714285;11.304962805835304;13.690307407989984;7.0;1.811371569699258
65;7.7470761999999995;78.93178778000001;36.06;14.035744280614582;14.623182431980782;5.0;1.5497101165960152
40;7.777405916666666;54.840460549999996;17.46666666666667;20.194382665851606;16.597080776622352;6.0;1.0862932108768866
45;7.86146256;58.841383459999996;18.240000000000002;13.443577719699313;13.651968247127002;5.0;1.166838691425617
54;7.862205328571428;73.25926419999999;33.4;17.49742670745175;16.924345491095092;7.0;2.09871724647401
10;7.88745946;38.9693531;16.4;16.72196911771808;16.954899361581088;5.0;1.6898318682709152
26;7.911723233333333;13.397069133333332;30.0;13.91376464306066;14.343462590042222;6.0;1.5290983332285837
11;8.018186728571427;45.22346447142858;15.685714285714285;21.081319139701325;18.69885001977629;7.0;1.8337503893009859
41;8.145695333333334;18.124172116666667;25.416666666666668;7.897227424716112;11.045416167051153;6.0;1.5482298530122562
91;8.15262784;15.847710239999998;27.380000000000003;7.0162331130718245;9.84252137072842;5.0;1.159162484721943
8;8.1630266;29.543619928571427;18.485714285714288;11.631670774051637;13.577735905130831;7.0;1.7356959644114667
77;8.168225979999999;66.26089872;22.6;15.533451578734171;15.41439831706389;5.0;1.3177638908866909
78;8.3450049;80.88935434999999;38.575;14.249923912464805;14.2565946957678;4.0;1.7885348196458624
95;8.375334616666667;62.643863366666665;19.8;20.557869422636017;17.320398071935152;6.0;1.2316863209198208
74;8.7869522;72.49235565;28.533333333333335;22.68105194234486;17.90507239682452;6.0;1.5135994526640761
34;8.818726188888888;33.31936016666666;16.811111111111114;21.227122378188703;18.14379463181959;9.0;1.5578223460702647
16;8.869275716666667;51.45653073333333;15.366666666666667;19.37028717998586;16.437452504882952;6.0;1.2770517520619147
58;8.882274166666667;71.73411273333333;32.699999999999996;23.99472856409834;18.80218510380068;6.0;1.7448581671341217
5;9.144409575;35.914717350000004;14.5;120.1908194274525;43.13485066557915;8.0;1.6561072089012934
70;9.2029026;69.39872455;23.283333333333335;24.43437830755795;19.997397545844862;6.0;1.721965643957929
12;9.402212166666667;24.9050302;20.51666666666667;11.453999144760365;12.908342002774498;6.0;1.5827392415224955
55;9.575524833333333;9.597188916666665;35.95;14.360733898712803;15.430921771007123;6.0;1.4937461312348916
20;9.5928561;20.52715224;23.42;13.052734876368783;14.46159941110486;5.0;1.8383953783333968
61;9.68124556;10.877102959999998;33.18;13.166716051680195;13.646995787653417;5.0;1.3816504728903123
83;9.70724246;75.58338705999999;33.1;20.12730629574161;18.14487276458771;5.0;1.7957934649732121
24;9.72803998;13.944737159999999;28.640000000000004;7.833571526011482;10.671247828599041;5.0;1.3993690801779632
31;9.896153266666667;58.29804825;16.3;20.695922327195813;18.456584930095808;6.0;1.8741207258768606
9;9.913484533333333;38.8653655;14.783333333333333;20.74124864641034;18.30693660654219;6.0;1.716639124454731
13;10.04000278;45.619360119999996;13.84;21.802088345972003;18.57071349355261;5.0;1.7109476222603648
44;10.071199060000001;64.7842748;19.060000000000002;20.045415933175867;18.684856892709334;5.0;1.8721794871818045
87;10.22978015;73.22026885;25.25;24.35189447376134;20.068429307720898;4.0;1.819587672137217
90;10.2687755;75.68997435;29.200000000000003;22.423246501984487;18.623722347221868;4.0;1.3691676846853524
23;10.307770849999999;16.092081099999998;26.450000000000003;14.731203181528807;15.323922998956483;6.0;1.7059510227242562
79;10.3467662;28.45620674;17.9;14.544878203690642;14.815973934733563;5.0;1.3320603495020005
