Column1,fx,fy,fz,area,perimeter,nb_neighbor,aniso
11,3.86401455,90.2838717,3.9758062499999993,19.056205012581785,17.017825751219153,5.0,1.6385908995353375
71,3.97301355,10.8890001,7.747725,11.319396210486204,14.440560291485086,5.0,2.2737865089583478
2,4.2032739375,97.09085925,9.531740625,15.159946236699705,15.894686453135495,4.0,2.3532690247754773
25,4.6651572,66.05884395000001,0.1223325,25.72000362381664,20.215212155570395,5.0,1.5241148761212182
39,4.75780635,48.6026541,0.6932175,23.14441886532596,20.56049721816367,5.0,2.1936815034498984
57,4.9231215,16.695013499999998,4.38358125,46.40720470807375,26.38991027623622,6.0,1.294953279555179
26,4.9703544,76.06495215,0.48933,13.668483801314986,14.50349030436794,5.0,1.3166603178597918
46,5.0030541,32.26915395,0.6116625,21.41399696951852,22.71012100597688,5.0,3.2706176652107075
56,5.1774525,25.02435375,1.66508125,15.358843582541931,19.38255998638919,6.0,3.659944884894768
24,5.24103525,71.816716125,0.27185,22.767094227083174,18.354049487283955,6.0,1.2046548854961625
13,5.387664857142857,80.86557953571428,0.9611839285714286,24.31316509423336,18.97831843906214,7.0,1.3689761649371996
15,5.5480491,86.32175805,2.28354,13.807006176081412,15.5783445612517,5.0,1.9740850937702856
61,5.601770035714286,9.066381107142856,8.854542857142857,20.495555093146063,18.79321668585716,7.0,2.057733609291596
45,5.636805428571429,40.82791114285715,0.4369017857142857,21.765073907878207,18.92126414631,7.0,1.991133083790693
34,5.99153878125,55.08877584375,0.662634375,26.82634198619199,20.47303158180884,8.0,1.5035627701985796
8,6.317400374999999,89.70163537500001,4.179693749999999,11.85624393232427,15.12254666680375,6.0,2.380873881214327
4,6.526315125,93.362185125,6.69430625,19.986412572826826,19.57008085953261,6.0,2.304012147208651
60,6.680730375,13.3160445,5.40301875,8.41732972532346,12.04268843110408,6.0,1.98953664658081
59,6.7034385,21.3965037,2.44665,11.18841955458047,13.481754250208686,5.0,1.929030530505519
21,6.9554986875,76.46279849999999,0.6116625,6.756653472324271,10.208454937567918,4.0,1.3319026050836449
1,7.3210995,96.359657625,9.41280625,16.891190507497726,17.409024098547807,6.0,2.1676725337676026
58,7.510031100000001,17.90308575,3.3437550000000003,14.281563969726388,17.08725612016895,5.0,2.7438813737409644
28,7.54818075,66.68922149999999,0.30583125,17.509996373443187,16.763528807872294,6.0,1.6766965330855776
41,7.620846750000001,47.555355375,1.0194375,21.331809211752883,19.73147418528913,6.0,2.1167657137046296
29,7.65717975,60.2946135,0.322821875,18.344769649692523,19.00244014464116,6.0,2.5011142330273404
20,7.666263,74.32823475,0.57768125,6.515548238225954,10.0482612518885,6.0,1.458869534989913
