Column1;fx;fy;fz;area;perimeter;nb_neighbor;aniso
24;2.7909543875000002;62.42109895;0.662634375;12.91132676467797;13.404824471563925;4.0;1.2457113862786195
114;3.66319927;113.70130400000001;24.1810575;25.969741785151328;19.062048887818133;5.0;1.4779081109542038
62;3.667784;54.613303759999994;0.8563275000000001;15.773753255402683;15.00650629761576;5.0;1.1664616108993058
33;3.68153819;58.808331710000004;0.7747725;18.507711445331456;16.183474163631868;5.0;1.2442739993700886
134;3.8282495500000002;114.90097501666666;27.592775;26.66701784262898;19.46912318609578;3.0;2.0033199168416576
103;3.87409685;42.637989000000005;4.944271875;11.423344285244164;12.962053794353007;4.0;1.4392791724669116
79;4.01622348;49.67096482;2.0796525;22.76022446835184;18.29910965524894;5.0;1.0747738467575947
132;4.2236825125;112.3717323;19.7006296875;18.891275860980006;16.951795720941803;4.0;1.9127129894073884
128;4.233234033333333;16.1840969;28.54425;35.9308202007007;23.765937043600694;3.0;1.5734083909869878
91;4.2580679875000005;108.646639175;10.50020625;26.005710260238658;19.902313892767165;4.0;1.703257170594571
107;4.32798512;25.27103176;17.371215;32.703444486974526;22.361497731628166;5.0;1.530176897950374
133;4.4471881;19.038091325;23.515024999999998;38.98561755412247;23.77152497139122;6.0;1.486839475435467
81;4.590460912499999;105.4889063875;6.5244;34.92673472613409;22.74769024093139;4.0;1.913738712038655
19;4.625992569999999;65.86423118;0.6932175;28.137825391535994;19.85624330956143;5.0;1.139526078075886
125;4.7853119374999995;32.02433905;12.819426562499999;40.91429135725676;25.109743396873206;4.0;1.4994226929035024
116;4.91941529;45.62264823;4.138916249999999;20.80125892145348;17.53862299447583;5.0;1.2680265727992088
110;5.597191208333334;112.10046910833334;27.3888875;21.633239342457323;18.07353546808817;6.0;1.6612323085777267
105;5.746194933333334;110.68302341666667;16.260028125;22.742482122042013;18.801006040581463;6.0;2.2057818530764375
77;5.8283380125;89.803398875;0.91749375;28.2612551018658;19.919299939243196;4.0;1.4103551759792798
96;5.9830726499999995;38.49208315714286;9.859416964285714;45.240561000422915;25.787304780022406;7.0;1.4807998730262104
130;6.116793941666667;110.63335550833334;22.4955875;21.99678610299165;17.658716822612437;6.0;1.5079800288817575
58;6.381944160000001;51.97249928;1.95732;22.02306960432416;17.88428288676605;5.0;1.122574706973375
18;6.62493485;70.01799656;1.1825475;25.093096348966302;18.803256280037193;5.0;1.1679851868681437
32;7.171281841666667;61.45066443333334;1.223325;30.34621449555938;21.01035761986567;6.0;1.2383182486785158
120;7.230119210000001;23.76724032;20.36836125;39.6128068522619;24.03847979943943;5.0;1.2527856985529866
122;7.3814153000000005;16.79386599;29.3598;32.71007914273901;21.86091844784004;5.0;1.330313680766956
100;7.469835092857143;30.858507707142856;16.150802678571427;38.33516955754172;25.026509313006095;7.0;1.5976715676254818
104;7.476930508333333;107.77171986666667;11.58760625;35.5887788645773;23.587674970301236;6.0;2.24163951710911
73;7.625934233333333;102.73233747500001;6.15060625;43.95964890190447;25.95278692230645;6.0;1.9890721291891607
21;7.63357545;80.0207312375;0.91749375;30.705918320084784;21.326068769669753;4.0;1.537955074167715
118;7.667960925;111.11093155;29.818546875;14.411881574396151;14.69963561384724;4.0;1.8174194992272739
80;7.939224116666668;95.83996004166666;2.7864625000000003;49.9239469428352;26.2420073604024;6.0;1.2197113971479314
90;8.13789575;43.82674399285714;7.296259821428571;28.26235539662019;20.516772770912453;7.0;1.1966979562857392
113;8.27543765;47.9104285;4.536496875;21.01525633593846;18.64964478525105;6.0;1.5475216438970139
108;8.350758214285715;109.32616165714286;25.777205357142858;22.13264726797196;18.46764547986484;7.0;1.5729271993434284
127;8.422803971428573;56.36270573571429;1.8641142857142856;29.84807798679649;20.220597935596675;7.0;1.201850271280668
26;8.432082591666665;84.99707359166666;0.9174937499999999;36.29079792413682;22.642390166317153;6.0;1.2535979661245147
20;8.5275978;75.16664835;1.4611937499999998;34.99594469994294;22.289592473143312;6.0;1.1054852615185569
135;8.787399166666667;109.06308548333334;18.961537500000002;21.78782978009048;18.56505691944518;6.0;2.0680641298931084
101;9.17404473;36.33398525;14.598345;27.085658785773965;20.439136323248555;5.0;1.7663506572003067
106;9.459826233333333;20.360021808333332;24.857284375000003;36.16771687671812;22.64466384721609;6.0;1.1994742083216923
97;9.4961220125;109.6208943;30.022434375;17.20982717596132;16.30284309521773;4.0;2.4831295162033884
94;9.705873409999999;40.909545789999996;11.5400325;17.759899427703616;17.65094094176592;5.0;2.0148678263061734
44;9.860990108333334;90.31536039166667;1.8349874999999998;28.744194592208526;19.98080119758809;6.0;1.1421049469268265
88;10.599895759999999;107.77324811000001;26.831595;18.59610258033148;17.60928048270055;5.0;2.269708908035315
63;10.602188125;107.54248336666666;21.51013125;17.108604245038624;16.63489953951217;6.0;1.997307547613411
17;10.630023985714287;65.62386033571428;1.6893535714285715;34.21924861723486;21.563616403622653;7.0;1.1059554663661466
56;10.7741155;51.520903374999996;3.822890625;22.119495731690293;17.506179679674734;6.0;1.163700170013528
57;10.908382592857143;105.45861442142858;14.432322321428572;41.58233419721073;24.601725388795646;7.0;1.9834492785294133
92;11.461825000000001;32.23523663;17.3304375;21.691603788946505;19.37577839093315;5.0;1.5243048791504086
54;11.511492908333333;100.00060251666667;8.80114375;43.14815369567428;24.829374772936394;6.0;1.8690601907033286
124;11.54893487;18.797393;30.032628750000004;26.496678869633627;20.678147691574786;5.0;1.9713953500579162
35;11.74607826;95.12856277;5.0971874999999995;20.481550499131394;18.191453025707343;5.0;2.109707552843737
39;11.832424008333334;71.02892952500001;2.2427625;22.449018974619385;18.05416442051774;6.0;1.374615078545331
95;11.953046071428572;26.951662785714287;20.28680625;34.13914759038375;22.783175340864826;7.0;1.2395466562644237
78;12.134252066666667;47.127203791666666;6.76226875;20.055205810533103;16.992379256433544;6.0;1.2497696000005378
49;12.183919975;102.5317555375;22.580540625;5.7528025350554834;10.798761469195354;4.0;2.7314506557235583
13;12.319824471428571;80.36049247857143;1.3398321428571427;29.65794783430466;20.142767487771835;7.0;1.1856752894136071
14;12.573622024999999;75.50477218750001;2.089846875;20.95504743196333;17.797465261875846;4.0;1.2693512679123702
86;12.707343316666666;43.474702224999994;9.5827125;26.64302644223728;19.789417520850318;6.0;1.2838894129185103
60;12.837244;108.07736853333334;30.7870125;1.8487696017074464;5.458106629145368;3.0;1.9005404781806237
59;12.886911908333333;60.025577524999996;2.6505375;24.44848201162347;18.349262212083747;6.0;1.0778786381620942
87;12.928938599999999;37.88624383571429;13.806096428571427;30.633587081085896;21.156467107530002;7.0;1.5485212825618393
55;12.934669512500001;104.2739529375;28.493278125;9.691430360820432;17.442787500896795;4.0;4.923365380590995
66;13.026364112500001;105.38001905;30.022434375;10.240881742469302;15.91511415856412;4.0;3.878304352969631
102;13.16734456;22.78152337;25.22088375;34.339343306932534;24.334666345234535;5.0;2.0467031522849752
45;13.20115694375;102.90713030625;23.15397421875;16.22656162909162;19.151688024293666;8.0;3.12913552793933
31;13.367762757142858;97.31416905714286;11.068178571428572;17.81099742063358;19.43700800704782;7.0;3.3012101682394577
34;13.460767279999999;100.07548643999999;17.71782375;17.971976277247403;17.45103649633998;5.0;1.6600584768360407
51;13.471464983333334;106.74015561666666;28.476287499999998;13.882908181326037;17.03923660775455;6.0;3.1659140954720093
22;13.509671066666668;86.53677875;1.750034375;18.34307457248506;17.127754426317626;6.0;1.7997509499435316
50;13.712163308333333;55.303305625;3.822890625;25.208810659029847;18.765107047503236;6.0;1.1002242183338211
65;13.76335946;104.81609725999999;25.1597175;10.114292606383597;15.833581015112305;5.0;3.9730160620717783
25;14.071846292857144;92.22511875714285;4.6894125;27.461399205572206;21.353778184286238;7.0;1.8439552937913737
119;14.338743075;21.089758;29.818546875000003;24.95881320695857;20.233954543125815;4.0;2.008189478917838
99;14.611534510000002;31.941813909999997;17.697435;18.90171231789237;18.448557758136122;5.0;1.907733894963953
71;14.63838792857143;108.21927684285716;25.850022321428572;19.405274754343722;21.553907069329142;7.0;3.138424876900292
37;14.817847360000002;102.07442871999999;17.79937875;10.071067778364139;13.79338566313668;5.0;2.44178730819439
48;14.985517485714286;104.99686661428572;21.18973660714286;19.178321171219277;18.564978777563063;7.0;2.3070785950087305
61;15.057017441666668;50.283026275;6.031671875000001;20.23211773941595;17.170244344454527;6.0;1.2685067903892793
41;15.27173563;95.65580672;8.726385;11.692113872000709;15.613579403812352;5.0;2.9997181089316602
6;15.47346375;68.99254528333334;2.8544250000000004;24.257578570271857;18.750278474577215;6.0;1.5064738737685555
12;15.79897958;87.81133369;2.67092625;10.61390689025875;14.007667099411549;5.0;2.1761557018353384
11;15.853341378571429;75.2648925642857;2.737917857142857;26.43703833215209;20.25986620076015;7.0;1.566240556314623
89;15.859345191666668;41.79363455833333;10.9419625;10.731480132623874;13.523990514157108;6.0;2.066559947669583
85;16.080940475000002;46.46241794166667;8.2234625;13.701816241764025;15.10149261875325;6.0;1.618950962576877
137;16.34914718;110.29026488;25.200495;30.566092222924333;25.917304196154156;5.0;3.48152653358933
8;16.39040975;63.460304416666666;3.1602562499999998;25.940610986204945;19.28566699964617;6.0;1.1424375298139466
15;16.469005121428573;82.40397213571428;2.2573258928571427;26.929801834940957;19.859158639022695;7.0;1.2670648752443867
117;16.501207391666668;24.906545725;26.233525;25.51489994854663;22.86223172195403;6.0;2.256962613231085
40;16.738085108333333;97.94511523333334;10.36428125;12.961012690007665;16.09696328855981;6.0;2.4759307234310812
112;16.75718815;29.491275724999998;20.55865625;25.53900182569361;20.45640253859756;6.0;1.5190918120881842
93;16.99952387857143;35.8525886;15.378942857142858;31.681535785385172;22.930749130220338;7.0;1.839710990780638
23;17.13379097142857;92.35611104285714;5.44670892857143;20.406314942524972;20.36033256159283;7.0;2.460472972461368
68;17.360844266666668;58.40563959166667;4.2476562499999995;15.890592779380055;14.868692239256873;6.0;1.0320265392866108
46;17.713431835714285;53.35315797142857;5.767103571428572;20.029569846931732;18.42524749952287;7.0;1.6895886088550363
9;17.889616460000003;87.38953853000001;3.09909;11.441754457739528;13.708086822615291;5.0;1.736300563218329
140;18.2013781;114.51891418333334;29.767575000000004;17.883629301486074;19.952912989822877;3.0;2.905135937660322
129;18.430614600000002;45.278029358333335;9.412806250000001;16.527497976755026;15.67119678853489;6.0;1.4840198551436095
67;18.484103116666667;49.19797350833333;7.57781875;5.292584426568996;8.716983395129814;6.0;1.0423894084556298
36;18.49021609;98.81927042;10.520595;16.285610088471355;16.80794761701964;5.0;1.8056783793094204
4;18.69652894;77.72951241999999;2.9767575;10.558286653432043;13.283878727875532;5.0;1.4654307586067494
126;18.745814787500002;24.18445075;29.25785625;25.503392454665846;21.334035440836807;4.0;1.9874857937589534
83;18.835599083333335;40.62452840833333;12.23325;21.3143928931813;17.747970214146548;6.0;1.4240942507897756
131;19.041911933333335;112.17688127500001;26.0976;30.536148301151457;23.19682217470723;6.0;2.0100149791068747
74;19.244404175;102.57569253333334;13.89833125;29.894083764452304;22.212726846706257;6.0;1.9246047095057628
5;19.3017133;67.71264149166667;3.22821875;17.89927285626441;16.392076776809827;6.0;1.4060145818656713
3;19.550598642857146;72.75966509999999;3.3058901785714285;18.015727232170864;16.09692729076683;7.0;1.2273258665012998
139;19.592079533333333;114.18270065;28.8840625;25.086008175239986;22.47577853158417;3.0;1.6247812637384036
29;19.68159092857143;94.38976627857143;6.83023125;16.24612923889653;16.391747211936067;7.0;1.6356309298519867
47;19.683774133333333;54.2832032;5.742831249999999;5.507726051664514;9.046423234872169;3.0;1.1723285646694015
109;19.73726265;32.180983991666665;19.284359374999998;19.680305328518212;18.222431731170555;6.0;1.7230548866320998
2;19.83659846666667;82.94158630833333;2.8544250000000004;19.26753058788734;17.405143902015208;6.0;1.6027371831020363
115;19.960768237499998;109.013417575;21.255271875;25.254072745142032;21.61825234024894;4.0;2.3027737465297253
27;19.992697607142855;89.5856242;4.252510714285714;13.574212961647842;15.030961992912435;7.0;2.105736864485785
53;20.09487159;52.07336334;6.87100875;12.497154943606867;13.431682730413764;5.0;1.3975912556884593
121;20.221524756250002;26.969674225;25.85548359375;27.543189442899475;21.99313167666564;8.0;2.0768459377529065
43;20.417330933333332;56.980552683333336;5.352046875;17.31155269712958;15.541843698810935;6.0;1.034063060320747
10;20.431521764285716;62.254083785714286;4.369017857142857;19.10568447332579;16.42049357071418;7.0;1.4453322870502345
