Column1;border;fx;fy;fz;area_approximate;area;perimeter_approximate;perimeter;nb_neighbor;orientationx;orientationy;orientationz;major;minor;aniso
20;1.0;31.725560533333336;11.031584666666667;3.9249999999999994;18.69859251866724;19.826988396036544;18.999527582212767;18.990299010037518;6.0;-0.963736081513294;-0.18324081989896457;0.19399888430647566;59.395812802604794;26.723665231389777;2.2225923086642365
3;0.0;34.72501648;7.666064560000001;3.18;18.628630183888642;19.997649996438252;17.886518733721797;18.115554355387918;5.0;-0.9237213993413514;-0.35643980086609606;0.14031908194323986;52.17208573630175;27.06715593904233;1.927505270734686
1;1.0;36.4255122;3.4371722;1.8749999999999998;11.840505703705574;25.01375157494122;20.73865386534316;22.012732189182415;4.0;-0.9780586385375947;-0.09892918588941305;0.18334207307992698;71.25708031698234;37.12443082772147;1.9194120617675146
7;0.0;37.07818473333334;10.4498548;3.4;12.226143126282462;12.644450311471452;17.223283914431175;17.025780889054147;6.0;-0.9574703147782915;-0.2801843226320248;0.06890095550565932;49.91966184512273;17.410948628669185;2.867141986906107
9;0.0;37.557047733333334;5.586735;1.8999999999999997;20.60966669865787;23.210606260772394;20.16461450564898;20.291528361634125;6.0;-0.974505644158891;-0.10122634021773863;0.2002298118377668;63.42033520422908;31.95621675808627;1.9846008582408636
17;1.0;38.713413200000005;12.120554600000002;3.2249999999999996;5.021926560267656;18.111264617723357;14.860487185214016;17.857762811747605;4.0;-0.9159776853315473;-0.38354016832882715;0.11782113245490361;56.38117045064657;30.425418415057642;1.8530943332152612
12;0.0;40.06132386666667;9.059378533333334;2.5;12.427430233684907;13.047028733786378;13.646748056470555;13.767567823691163;6.0;0.9292161218808661;0.3695294549044479;-0.002319654005343036;32.150625730010645;21.977965156905373;1.4628572527292896
26;0.0;42.63370496;7.0871724;1.6800000000000002;15.429544380810276;16.314924321510038;16.06792032333884;16.13870982978249;5.0;0.9558996844405734;0.25839739881475554;0.13959433216352463;42.50946758351381;25.417555565719027;1.6724451520761838
5;1.0;43.15300528;4.36723056;1.0799999999999998;14.430194029921108;30.96460355718618;18.15141714485101;21.43576180196011;5.0;0.8800295748503232;-0.4703720425429158;0.06555981225388723;81.04045137630716;49.36099976640341;1.641791125783999
16;1.0;44.1709312;11.78155;3.1285714285714286;14.851155747204347;15.127972181545898;17.176036611622433;17.01207020236016;7.0;0.9805228445543999;0.19590533211801797;0.014001862543146459;50.705065357318595;19.557654417089925;2.592594401965266
18;0.0;45.47779646666667;9.311225;2.65;12.637265877049668;14.306486196814406;15.068865063356931;15.27140094492563;6.0;-0.9935656737250099;-0.0019910694597494866;-0.11323995601276646;41.84797889208742;22.828362524659603;1.8331572773510358
31;1.0;48.12395793333334;6.1755591333333335;1.7749999999999997;19.102057694342673;19.610369067905385;17.4061275876821;17.3582016828893;6.0;0.8923217615152065;-0.4350498316844893;-0.12038902723129064;46.87683293686791;33.030448723091844;1.4192006088035962
27;0.0;49.69959456;11.0032076;2.76;15.390646788209729;16.72094876075675;15.856560133954439;15.984284453788257;5.0;-0.9906505248334992;-0.09315782768723371;0.0996652235622246;42.05731903936226;27.284400228678468;1.5414419480313908
28;1.0;50.6477433;12.9452631;3.0749999999999997;5.83225863177071;18.055795514542837;14.848166091321708;17.194539605609627;4.0;0.9378943734635474;0.3467525751349008;0.010807213458382332;49.94409922030343;34.655280935402516;1.4411684993522138
22;0.0;51.000683066666674;8.165500933333334;2.175;16.965415176049707;17.416838871836482;16.77251010261562;16.66204661852303;6.0;-0.9594204895766787;0.2050598594480654;0.1935530372367896;41.71733139914567;33.12308694656073;1.2594638738367139
50;1.0;54.15763173333334;5.157531866666667;1.625;10.428027635503968;16.10491247663446;14.42346322122454;15.581798183108008;6.0;0.9962726521633328;-0.01750095886343858;0.08446608189266831;41.66695356308789;30.585155214453096;1.3623260457870117
25;1.0;54.635988000000005;11.620408800000002;2.8285714285714283;16.648374094496837;17.469281015938908;16.561403505716804;16.514879651253118;7.0;-0.9535382191947828;-0.23459632730230817;-0.1890222943229464;45.87406578737021;29.123264610307597;1.5751690753492658
41;0.0;55.11819544;8.0236156;2.1;14.301067087788066;15.028358898880553;14.993385565912119;15.083145186062886;5.0;0.9914322754254654;-0.030603596047476395;0.12698607464461253;34.79658790709647;29.101987665604074;1.195677364272369
44;0.0;57.86367664000001;6.6019245600000005;2.2199999999999998;6.898447025211126;7.046220909226184;10.545753308274492;10.552152062861428;5.0;0.7999137207025686;0.5642617086326557;0.20432024765727186;22.081827043046413;13.770265160092828;1.6035876423818665
30;1.0;59.006563;12.663266;3.9749999999999996;7.227210160218177;12.518318117566658;14.61771396951739;15.429055937352015;4.0;0.9686676533688559;-0.09008315366742109;0.231447624187862;42.43843616985207;24.207161274205802;1.753135598558299
49;0.0;59.0840932;9.8448152;3.1714285714285713;15.806617166388946;16.453993482187883;15.693969452390352;15.68944670106482;7.0;0.931503240640841;0.2486600064172722;0.265461699467501;41.68381919609906;26.679324297113464;1.5624016085223338
53;1.0;59.82595080000001;4.370068266666667;2.15;15.734104371863603;16.98030317225002;16.172464931975533;16.186898678277203;6.0;0.9477226887239564;0.28892361633164415;0.13544315857096523;43.136818589153734;27.95208228028089;1.5432416861331681
48;0.0;61.38810832;7.18081672;2.82;14.396265812900856;15.78676067940709;15.56173428454061;15.865972116366654;5.0;0.9631227980254071;0.19595790344846697;0.1843772654092474;41.732319426060215;25.58279025341416;1.6312653550560543
32;1.0;62.883579733333335;12.010593466666668;4.85;11.172394378690436;12.12630356072756;13.752239386499932;14.005474064336454;6.0;-0.9342006399504865;-0.12705347771975606;-0.3333565330324532;36.0423419921436;19.69214912785134;1.8302899169683602
57;0.0;63.61428920000001;9.41125416;4.0200000000000005;12.284130279894066;13.45467067090314;14.43938674788007;14.57297972890613;5.0;0.9763617649298676;0.032573277159601816;0.2136742511350333;35.904441024276665;23.707000950709578;1.514507933708165
55;1.0;64.1782834;3.1232509;2.4749999999999996;16.36372767373672;22.121681854498224;17.138523051712166;18.09310942895091;4.0;0.93400822010628;0.3309407543520583;0.13456174004073052;49.59773120576483;36.309111638857416;1.365985808165192
59;0.0;65.8429024;6.415244;3.471428571428571;19.44542467738043;19.640125925641424;17.59699859079211;17.435710764969187;7.0;-0.8984573360488768;-0.3220861225596685;-0.29838723993232963;47.96170986644411;30.180108041807216;1.5891828418905856
37;1.0;66.4661844;12.5887762;6.1499999999999995;7.858867758191961;11.555624680626183;14.095377554214974;14.709668075284403;4.0;0.8967810695994508;0.16005455267315472;0.4125121251268387;39.14515648054908;21.088680196204912;1.856216515986315
38;0.0;67.3509408;10.0424412;5.3999999999999995;15.626539889060037;17.122195425760772;15.323157273844025;15.649174049200674;7.0;0.9408380622401342;-0.14055937831189902;0.3083290479484565;39.70114131718905;29.156728083246428;1.3616459708317368
51;1.0;69.3180796;3.4584550000000003;3.5;22.36605822182501;23.9035246855332;18.52431355493473;18.936366389665086;6.0;0.8280116792342169;0.44847395943197077;0.3365527696560281;51.049642984667905;36.565282297764234;1.3961233108759374
43;1.0;69.9991292;12.050321360000002;7.38;10.7797727385856;11.836229621828709;13.578593100714585;13.680976872983617;5.0;0.8845571689234016;0.16339820133488908;0.43687485932099557;32.52889265820552;19.88062472874359;1.636210788244242
42;0.0;70.9142896;7.1190966;5.45;16.76448691304432;17.251823072202313;16.77376802598695;16.850996422136227;6.0;0.8742147442201894;0.1551911860677529;0.4600698607330331;44.984494133213964;25.56671689529601;1.7594943581313174
47;0.0;72.69849766666667;9.6517498;7.55;15.681439215234526;16.898669572489165;15.986462276901985;16.175758528071317;6.0;0.8687945227333265;0.09447709039794422;0.486076286871218;41.581225271635844;25.24241404358884;1.647276096487166
63;0.0;73.92367752;5.01422768;5.7299999999999995;15.206815650104087;17.734337035030716;16.32974200562679;16.740532171163867;5.0;0.8670977660126298;0.11214457421504098;0.4853504493147543;45.53691862999104;25.68247594154441;1.7730735437516656
52;1.0;74.08542680000001;2.66035;5.175;10.541288393391644;21.566181830064792;17.792387383295218;19.318477450916962;4.0;0.8159506099104881;0.3943357465090005;0.42275752058584554;57.99154671772471;31.25287144609159;1.8555589945632658
45;1.0;74.34436753333334;11.921915133333334;9.7;12.692236471904472;14.176602828652719;14.965917295834178;15.26431787327363;6.0;0.8740416843347698;-0.15336049095792342;0.4610115983989808;41.29358136762437;20.868677560675263;1.9787349364886255
46;0.0;76.1817826;7.190039266666667;8.174999999999999;14.76871358340582;16.033391283628674;16.011332350248775;16.06764323109182;6.0;-0.8307191449981512;0.0008699609031782574;-0.5566910680993251;40.99661940518846;22.500118786170578;1.8220623541946157
61;0.0;77.30764272;9.33037952;10.319999999999999;16.621425977446542;18.62614328265128;17.676219474908763;17.924716366315966;5.0;0.7936208339353492;-0.07395880179909808;0.6039007100345243;48.65989139827978;24.4170580944339;1.9928646280844236
58;1.0;78.3473075;12.6951902;13.2;17.94574963580541;26.141268287053062;21.617585211663496;22.261628900214124;4.0;0.780351220792359;-0.09251992686038502;0.6184594047644717;71.7227650983362;30.037333175703015;2.3877873804173877
66;1.0;78.63639886666667;4.306219866666667;8.225;20.694379357453048;21.637790535419775;18.262747210409845;18.3663112287014;6.0;0.7658760226513577;0.14142587452849908;0.6272420903778589;51.46155115841704;28.113232827102248;1.8305099052431317
54;0.0;80.51891320000001;10.2674308;13.842857142857143;19.79629801386744;21.114986835391587;20.203310844777523;20.29701851201304;7.0;0.7337153266222172;-0.11160447309624433;0.6702285140640939;62.567690195238306;25.205792911450384;2.4822742301756877
56;0.0;81.77459840000002;6.7679304;12.471428571428572;26.568259826205317;27.961649858471908;21.368397842772346;21.639380558918486;7.0;0.7362067381507279;-0.03476358016692671;0.6758632496263155;63.216678778801835;32.2520879402365;1.9600801937518926
60;1.0;84.1149463;3.9000731;12.674999999999999;17.606464458344107;30.846955366325492;22.184049626785686;23.15417043193328;4.0;0.678492911850165;0.06271943848901207;0.7319246140175276;72.09031043373427;37.16650991812446;1.939657788491435
71;1.0;84.42177333333335;11.691351466666667;18.65;29.96458635609797;31.511025807820975;24.991752133276307;25.385762280544235;6.0;0.7084159677390991;-0.2198557903296161;0.6706789456295875;85.37007528769428;32.3168306870627;2.641659886588762
62;0.0;84.99073352;7.589446480000001;17.009999999999998;19.478624692587047;21.839011307059323;20.794348942602298;21.155909615910744;5.0;0.6581500868970817;-0.13641862275433037;0.7404244880358671;62.924466625298834;24.147556308881036;2.605831655195534
67;0.0;86.03784728000001;9.0026244;19.32;12.004455517323308;15.64311240555863;17.180126121519503;18.15250952147084;5.0;0.6835552352750713;-0.22161062478152682;0.6954430036401136;51.681447288604105;20.360071061538466;2.5383726379145015
65;1.0;88.11788626666667;4.8879497333333335;18.400000000000002;30.39217647558641;35.74945079868023;24.0576733513612;24.75750026741517;6.0;0.5737797084517213;-0.0399266841050232;0.8180358831160375;79.2011862682346;36.7413084077675;2.1556441428060475
70;1.0;88.34915936;12.62921352;23.04;12.187902014733282;20.85180701476945;18.04441352092915;19.623654347267617;5.0;-0.6955207567209855;0.2885426806010286;-0.6580227947737377;71.37495233570823;27.190799331872395;2.6249670509702243
64;0.0;89.28560256;6.6104376799999995;22.259999999999998;17.916822550025728;22.80687944050835;22.703323390510043;23.270246421679282;5.0;0.5434008226330146;-0.07047023061717816;0.8365103063074147;70.38380516494506;23.052111491220636;3.0532476468262195
69;1.0;90.7772228;8.5009584;25.41428571428571;35.8604538472633;37.54442799402884;27.56333355777453;27.91500336962626;7.0;0.5619548530838302;-0.22970050389293162;0.7946347724627103;96.90145987385873;33.403755087035606;2.900915170206937
73;1.0;91.53022853333334;12.712925866666668;26.799999999999997;1.6912452222382237;28.37207807162264;17.449004727971317;22.453863959963563;3.0;0.5845268040545768;-0.02474191251609814;0.8109970734267715;81.59692548628519;37.54065919002141;2.1735613398065814
72;1.0;92.2024103;10.928717800000001;27.599999999999998;22.51843991813772;28.81842636534856;23.734213757317338;24.93833244110779;4.0;0.578664874656688;-0.25384150962808494;0.7750557727210956;81.91157678930932;28.67289030061152;2.8567603729702253
68;1.0;92.26625870000001;4.9588924;25.4625;9.703738199930962;20.018008596407626;17.29822647837611;19.93234708596872;4.0;0.43772573344936583;0.03575367589361622;0.8983973825297518;54.37847450119784;21.054757260676322;2.5827167621998552
