Column1;fx;fy;fz;area;perimeter;nb_neighbor;aniso
70;2.54452515;31.596430916666666;4.9612625;2.0163500684455244;7.010696035100644;3.0;4.057255012255374
59;2.8539944250000002;32.7177794625;4.740384375;2.767870732248501;12.061975569742721;4.0;7.800530896499949
72;3.9829841875;45.767067225000005;4.9187859375;22.51420708914852;18.573325448656956;4.0;1.5733843121648707
42;4.1721043;40.7639806125;5.657878125;24.151113820283545;19.0803262591456;4.0;1.3434370352185827
8;4.19502795;88.3534780125;18.24793125;45.10026063319789;25.77434052917321;4.0;1.2453547694002283
71;4.2179516;14.556517750000001;31.29673125;43.35137857563453;25.5071650484172;4.0;1.5018150554866745
63;4.28672255;28.276322275;9.5572265625;20.463201381575043;21.20765863529239;4.0;3.853219549661399
54;4.3325698500000005;26.04585113;12.41674875;34.6786482118625;22.711038625240928;5.0;1.5346352300354673
7;4.4426033700000005;82.9377657;14.02746;42.72360870797452;23.949850529462047;5.0;1.1336972615209533
74;4.687886425;14.7169833;35.37448125;39.39649832752828;23.61854519931072;4.0;2.0467903619257464
29;4.7623882875;91.69460000000001;23.3196328125;36.90028677657268;24.642940437036405;4.0;2.5051590808407007
58;4.7727039300000005;97.82438401;36.2511975;19.11165779412528;17.893624004131983;5.0;1.9197639402841238
67;4.81855123;22.19467793;16.5148875;30.856693467605403;22.08673345838695;5.0;1.9265430064412128
48;5.178197827777778;34.02124367222222;7.9516125;39.27033500733212;24.3093618237211;9.0;1.4785942115515112
62;5.1807449000000005;19.1183241;20.796525;36.999769045166694;23.541182295032176;4.0;1.6443822066614129
30;5.41915086;76.47329640000001;11.499255;40.14652702968535;24.991224108635798;5.0;1.5341871060820642
40;5.85928494;93.97321081;31.439452499999998;17.248345952132897;17.792698655409676;5.0;2.219924678982662
45;5.90054751;86.7430916;19.6955325;43.6877874155229;25.477194896395567;5.0;1.3381692828771266
73;6.07476725;17.823137875;25.672834374999997;39.75661897760491;23.688340109250134;6.0;1.2836044835771991
28;6.088521439999999;58.70746765;6.09623625;39.50075243414585;23.833525169627553;5.0;1.156958661142765
56;6.19397023;48.89156072;5.89234875;35.557159319295636;23.296071083541385;5.0;1.487051331023325
50;6.34068159;17.27067791;32.23461375;31.67059880122844;21.201110323076577;5.0;1.5937514886738293
9;6.376049507142858;89.25159387142857;26.432558035714287;68.88770568976453;33.021056983142664;7.0;1.6946100752855715
18;6.65244323;65.78170603999999;8.25744375;39.976995482841524;24.30070602074504;5.0;1.1518915049588767
16;6.7991545900000006;70.62318092000001;10.357485;40.305390988443456;24.991838336708284;5.0;1.2944204050187136
19;6.841072121428572;96.0500935;35.08321339285714;16.227996655365992;19.306486214261916;7.0;3.254468807525266
49;6.995533858333334;17.6512105;36.3599375;13.636802262738966;14.277716088170923;6.0;1.5713551237987085
35;7.0146369;42.076359575000005;7.305968750000001;41.20892656317711;24.309223633626324;6.0;1.2596622578179133
60;7.087228458333333;27.749078325;13.5245375;32.90749322478767;22.956713520620394;6.0;1.7950335468454086
5;7.237323785714286;80.87136239285714;18.90328392857143;78.13158033258176;34.90078901872269;7.0;1.9027624842381812
11;7.871981410000001;90.59426479999999;29.869518749999997;13.830865352354964;18.165908593928478;5.0;3.2643596249008713
61;8.075674414285714;23.568787007142856;19.646016964285714;44.90142854481938;25.385199266285536;7.0;1.346257590256446
12;8.328926166666667;73.688072925;15.1556375;46.92736505279332;26.531513211691596;6.0;1.4837386794140544
64;8.3728631625;99.2594045;39.044456249999996;23.932662005399823;19.249633132860914;4.0;1.9117749719406998
65;8.3843249875;21.7831984125;29.5382015625;73.78125953046984;33.30033688641095;8.0;1.7595910062372544
47;8.699525175;20.230121125;34.660875;19.688800097811736;18.512405539134647;4.0;1.8861492527742905
10;8.86228309;77.32147145;21.917906249999998;25.359671221465618;20.73314060288171;5.0;1.9836098434304466
2;9.19238365;84.08067339285715;25.354866964285716;30.985839423920474;23.809869595004255;7.0;2.2304770230429893
34;9.392146885714286;36.20626777142857;11.679841071428571;56.074129568162796;27.999284852335453;7.0;1.2656542605133316
20;9.45371326;97.05414937;35.2725375;24.534787105149704;19.899717396165126;5.0;1.6790104845036735
68;9.74255125;29.906193790000003;16.24983375;33.77705272166037;22.08539621429022;5.0;1.2097724233778282
43;9.931671362500001;25.685949825;29.1813984375;6.296613193056615;9.850075968903544;4.0;1.5201507099684475
22;9.95803356;62.306480699999994;18.6353175;14.30790584052823;16.221639692690466;5.0;1.3722356646844205
52;10.128432691666667;17.918653083333336;35.646331249999996;54.367383595308596;28.88426942282483;6.0;1.6272337564217512
6;10.170459383333332;93.18081664166665;30.837984375;21.61919632845635;18.948911011832624;6.0;1.7709792836252178
1;10.24687155;78.0321046;22.3868475;38.50696769110328;23.642487412049267;5.0;1.6057565223831138
26;10.518134741666666;45.61424289166666;20.252825;25.156207986120883;19.969860747970955;6.0;1.6973514144901412
14;10.574352264285716;60.213878935714284;15.495450000000002;42.583594396730504;25.40842258245701;7.0;1.7394407421300107
38;10.712985766666668;23.538767941666666;31.024881249999996;27.85973999578366;19.75985012328943;6.0;1.2610875982255911
27;10.808500975000001;99.545950125;38.279878124999996;24.158984771947647;19.689247111372413;4.0;2.2030191084711785
4;10.896374966666668;89.07366268333332;27.3888875;29.89348432420195;23.053632800276635;3.0;1.8502693742701593
24;10.914932207142856;45.71630771428572;18.29162142857143;64.50728144578996;30.37286363019294;7.0;1.289601272453305
53;10.9575047;33.6805727625;23.7783796875;9.192037489161432;12.605757106048872;4.0;1.8193489127325075
37;10.99418254;30.60765748;25.078162499999998;9.736691953077518;12.819608633793269;5.0;1.8569745210311241
17;11.190016007142857;53.80835616428572;12.713841964285715;33.90086747983946;22.0111628692893;7.0;1.2033253168929137
32;11.327557907142857;28.215738342857144;26.636445535714284;25.38060498342726;19.734834376951603;7.0;1.3820352626087102
13;11.351027358333333;65.70300150833333;18.75765;49.35967615485998;25.922765853835198;6.0;1.0426448116044507
3;11.387323137500001;73.023287075;19.828059375000002;26.744925919639005;19.78742890159028;4.0;1.4546616087560493
66;11.433170437500001;56.3520626125;17.84015625;13.702444851782666;15.081542546922147;4.0;1.7971868519873928
55;11.454183783333335;53.018581841666666;17.1945125;5.40122463210608;9.567503737028275;6.0;1.6984930519835304
21;11.584084466666667;48.01740553333334;12.77695;36.852047250356925;22.872041504396655;6.0;1.175292971632845
23;11.6050978125;96.5142974125;33.8198390625;25.389809477871786;20.62303456192517;4.0;1.5064879616952496
44;12.75471886;33.3768344;23.50822875;19.21190964810891;18.661242871477132;5.0;2.457823837999761
