Column1;fx;fy;fz;area;perimeter;nb_neighbor;aniso
43;2.0728029500000003;62.256617516666665;1.1553625;16.643619425864117;16.492912975130864;6.0;1.7429058806701543
12;2.880165425;30.765663675000003;6.2950265625;12.375802159338518;13.140148876778335;4.0;1.2999033188317037
32;3.223723925;34.4016578;4.230665625;13.942205119113986;14.381604534939488;4.0;1.0398545451250372
36;3.2523538000000003;33.53785357142858;4.9369901785714285;16.291409909021272;15.637194161027326;7.0;1.2506770817392026
11;3.601638275;27.387338425000003;8.1555;20.82051105866867;18.218761808135135;4.0;1.49457145507553
72;3.8096820333333334;76.41504503333334;8.359387499999999;23.170411040186337;19.076377260507098;3.0;2.12804752389712
54;3.8570167600000005;66.25640192;2.71170375;18.063594411602942;17.18620275152017;5.0;1.914518355247752
46;3.9577939200000003;50.645103680000005;1.5087675;10.529726946603928;13.69114081191656;5.0;2.181750098808982
2;3.99673055;19.015962975;15.18961875;20.14640683774051;18.398689803355882;4.0;1.411861288739325
83;4.0081825;90.15738503333334;24.228631249999996;36.478530292844844;26.420064257861803;3.0;2.294367330782859
8;4.06544225;22.7664766;12.13130625;14.6498701166562;16.292138459775753;6.0;2.000327980083583
42;4.06544225;40.91781735;2.497621875;17.633473189303515;18.124618759353908;4.0;1.784614355045343
84;4.18225214;87.54786736000001;20.49069375;31.7473489240915;21.391994456688785;5.0;1.7505352483950523
58;4.36548334;45.684118940000005;1.7534325;14.845107631727302;17.284098889338118;5.0;2.4775025515144664
34;4.544788157142857;59.762819071428574;1.514592857142857;20.582185736782037;18.953812535472714;7.0;2.2269485037139445
9;4.701843471428572;24.6675003;11.242939285714286;8.24197293565388;11.302930227739088;7.0;1.3433217789883687
19;5.0617619000000005;33.01597185;4.944271875;1.2372198701986663;4.545259754392284;4.0;1.6546222687830487
79;5.0617619000000005;83.33354976000001;16.65760875;48.23539094489856;26.63029346317967;5.0;1.806616211097379
4;5.420589666666667;16.040364633333336;18.6896875;19.683897184928412;17.488100424294238;6.0;1.85540065955855
7;5.519839900000001;12.616231583333333;24.5344625;48.26948195789006;27.152446459526843;6.0;1.4226542124684178
22;5.582825625;24.850731500000002;10.857009375;7.2392352330519465;10.5473016655338;4.0;1.5681163972826722
68;5.664897933333333;59.939506300000005;1.6990625000000001;3.599007569881942;7.531890864850852;3.0;1.7007288292441392
15;5.8004126750000005;29.368525775000002;6.94491796875;20.581404083212842;19.61674051958716;8.0;2.3337670550026894
17;5.817590600000001;24.099483580000005;11.4584775;19.94769537412696;17.112804250955655;5.0;1.1806066999593474
61;5.926384125;67.10270102500002;5.148159375;3.9279018779576065;7.925000672452202;4.0;1.1810633107224278
78;6.061898866666667;78.89248355000001;13.184725;24.898062157618536;20.949445745841242;6.0;1.2104232021670234
81;6.083275840000001;89.35727546000001;25.71021375;27.37947541134463;23.496807832334465;5.0;3.0269018348271843
1;6.2756686;19.995104700000002;13.966293750000002;15.885521443440748;16.729088300119894;7.0;2.2693340387687724
56;6.394768880000001;70.66311228;7.421505000000001;12.481585326018848;17.002273853209374;5.0;3.8986980284392616
29;6.40291248888889;48.459562644444446;1.3139416666666668;11.943894001107276;13.725250540752011;9.0;1.651698319104239
48;6.413092000000001;42.2090247125;1.92418828125;18.443037192677615;18.659352107727482;8.0;2.268041804376861
82;6.54593462;86.94778518000001;22.69267875;16.64491234391062;17.998236816544715;5.0;2.3383320389609685
20;6.82078142;24.08574124;11.499255;11.621492410628715;13.846043453947685;5.0;1.24972795182735
74;7.613256360000001;85.73387848000002;22.89656625;7.784510149746658;13.27857922556994;5.0;2.779221832991091
85;7.631579480000001;82.24332412000001;18.186765;13.203314549711479;18.558513327517076;5.0;3.857376064802445
40;7.681968060000001;50.159541000000004;0.8563275000000001;3.6211228407266827;7.94752874696833;5.0;2.6093245497915714
39;7.709452740000001;65.11578770000001;4.0369725;1.7641674821140638;5.482803749156751;5.0;1.1087647014359567
18;7.714033520000001;13.243034980000001;23.406285;16.32897271950644;18.60316061538151;5.0;2.9970483954190144
25;7.7901889875000006;35.735809975;3.42785859375;15.846446880424075;16.02145525891404;8.0;1.7874709821018615
35;7.914933442857143;62.23971225714286;2.970932142857143;11.874793038569338;15.864539759235868;7.0;2.4635311530078257
75;8.124340528571429;88.33052634285715;27.786953571428572;9.815246025782523;16.65162277693814;7.0;4.611104743212529
27;8.17211152;44.48395458;1.36604625;15.306784303705372;17.38708463815483;5.0;2.4095491353392795
55;8.216774125;73.98245998750001;9.378825;25.82163061945143;22.63868086946259;8.0;2.531733083222443
3;8.340836916666667;16.2159612;18.264921875000002;18.849204898910486;18.152641804511212;6.0;2.1297981272241304
31;8.482077633333335;33.798521766666674;3.90784375;1.6630996177796822;5.24399463439675;3.0;1.6717605405971603
47;8.5660586;49.92286736666667;0.6116625;1.1122076554689253;4.299330070971319;3.0;1.7803301544792942
63;8.810366866666667;80.23999633333334;14.883787500000002;22.827063077495552;19.79212084018484;6.0;2.039167172409342
26;9.0012327;39.7382665;1.81459875;6.259911169844811;10.535126976935622;5.0;1.9414770569722646
70;9.04245972;87.32798992000001;25.50632625;11.993190801534295;16.26417626179866;5.0;2.729288419844224
59;9.153925366666666;47.945497333333336;0.9061666666666667;17.540607224930046;16.508413849430347;9.0;1.4724980905340868
64;9.161560000000001;85.11470971666667;20.983421875;25.1456337124399;21.66200212475904;6.0;2.275230406683562
37;9.313298337500001;62.599221687500005;2.86716796875;17.73559726003454;17.669185639554165;8.0;1.9953318982947539
14;9.433134814285713;25.97629458571429;8.548711607142858;24.797392990480265;19.638843634717347;7.0;1.7484343045066308
23;9.454729920000002;18.817844240000003;14.802232499999999;20.913430077188572;18.27164817930357;5.0;2.0337141795158296
5;9.917388700000002;12.612414266666667;24.092706250000003;17.689353423671044;18.425402225601847;6.0;2.656799909981791
45;10.039542833333334;66.23044416666667;3.6359937500000004;4.220097914020416;8.373779057761608;6.0;1.40077960189031
51;10.097756912500001;57.6348013625;1.49092734375;16.30245230680431;16.511732814571054;8.0;1.945149687838351
73;10.22659135;89.21641647500002;28.544249999999998;22.719065444148264;19.52278124225283;4.0;1.96281755308107
65;10.4212745;78.16337606666667;10.5341875;28.4648513728237;23.04445481444686;6.0;2.2351139771673854
38;10.495075955555556;35.0887748;3.2168916666666667;24.081473995207848;18.838873989375433;9.0;1.2227572120649095
53;10.623592283333334;71.0937056;5.437;22.23398860268556;20.366301815798714;6.0;2.3117641829773303
