,area,perimeter,nb_neighbor,aniso
1,2.6363342223239603,6.029324332894598,3.0,1.4259749267204525
2,35.60068123423064,22.793592641444764,8.0,1.5671843136770816
3,42.789187237104116,26.39872269249807,6.0,1.7022862859351766
4,5.8661961975258325,9.051292140824135,4.0,1.3149288907477512
5,5.711609473277373,9.746549658888929,5.0,1.6836425499279462
6,25.435944627683654,20.139785667226683,7.0,1.7077170954966168
7,23.23978409951376,19.0898666526209,5.0,1.6975861013119955
8,22.12192843178172,17.640653356100415,6.0,1.1532530496582565
9,16.760435243779266,15.423236605139707,6.0,1.0454842989256117
10,22.293196442979607,17.60061690649424,6.0,1.3297338728173953
11,18.112745070046635,16.74947192146738,6.0,1.6087881699517321
12,21.377541453144595,18.25943988826624,5.0,1.6412753772225797
13,24.329302753594945,20.766177618210715,7.0,2.2606888570166217
14,11.794779156181633,12.845106912844448,8.0,1.2308657859427006
15,1.8715780673934832,5.089788060564598,3.0,1.7478870985052504
16,19.548889250463798,16.99610622301184,4.0,1.3486211486698172
17,11.936157388939089,13.726930128630245,6.0,1.4772027106312744
18,5.9560918378794865,11.22940504952673,6.0,2.963257537496413
19,17.427382991839888,16.26766587843499,6.0,1.4988086425700593
20,28.139828301552456,19.72005969977024,8.0,1.1407762922003146
21,18.87727513940903,16.21663198368814,6.0,1.3021541524030245
22,29.050997750361685,20.7851784873817,7.0,1.256834152798582
23,22.887774639869242,18.509340666670116,8.0,1.5810838259471633
24,2.179186313566054,5.706083890631157,3.0,1.267764833232909
25,4.5315040167202545,8.63559407300082,5.0,1.828516483882409
26,43.10116377895056,27.349494073530593,8.0,2.0087216420648843
27,17.94482402992862,16.676161976297283,6.0,1.4068939082560894
28,19.90073805833737,18.24638279760031,3.0,1.1254010342594376
29,1.2597556036914384,4.192822740973097,3.0,1.5001118867130065
30,6.446467902961084,9.574523226507418,6.0,1.1213905592971032
31,18.475616732180452,16.1674815899758,6.0,1.259302027964691
32,19.52691118936645,17.232116489166508,6.0,1.3325935933607451
33,13.815961044109086,14.356019839657876,5.0,1.4473462496339748
34,17.45108576915645,17.576134006731106,4.0,2.1989263769416763
35,22.496037952576486,19.39434390117562,6.0,1.9603510754020559
36,25.14147832802908,20.356391430845676,6.0,1.8656295852624363
37,12.857748265266093,13.909446788464788,4.0,1.4442213734911202
38,11.725092379073116,13.105890325150522,5.0,1.4147605517344426
39,13.93310416312776,14.81865686600415,6.0,1.4944344471057653
40,19.339550472562372,17.929400328185334,6.0,1.9582630989371415
41,27.73466575724353,22.340668553462404,6.0,2.098890800206364
42,21.605317859630947,19.36947789632698,5.0,2.2058044991321544
43,23.299353763749505,20.0683392948128,5.0,1.9726395062190967
44,22.63995343753593,18.643284932962754,5.0,1.5161866845808731
45,29.673266054745717,23.891375070363296,4.0,2.181647606264201
46,23.997012958679644,19.44707118592898,4.0,1.7645021064749191
47,25.62203370169715,22.815590566951254,6.0,2.6100233899447933
48,17.943433609745497,17.267044133758496,4.0,1.5296900876586226
49,14.355004410962376,16.949823052318457,5.0,2.428634477029103
50,3.8927457471096267,7.590172750214538,3.0,1.536028037571595
51,22.301760529226414,22.409292336311587,6.0,3.1523535975391437
52,13.826723812209346,15.46700138243197,6.0,1.9218778734076538
53,17.2429081000533,19.974353052276022,6.0,2.9903735429161165
54,15.894403037848761,17.29898430146943,5.0,2.1985716838029523
55,25.74171159643942,22.109445713845094,7.0,2.311446393986094
56,21.07637536602988,23.11394538824219,5.0,3.752006796375775
57,21.693575574466415,19.75112395235284,3.0,2.181592126209765
58,16.07119279705565,19.40163223066758,5.0,2.9625228649556234
59,23.012323699132246,21.276081384562993,7.0,2.5848354990796345
60,13.49144816867508,14.61635135810236,3.0,1.6207244741810087
61,23.83900502860755,22.15336139271113,4.0,3.076364846180465
62,15.469360559101858,17.883498464847662,5.0,2.31929215823363
63,28.906859077886153,23.57863255307365,4.0,2.9373828484657216
64,23.998028239638764,23.10091960615125,5.0,3.0992818500373702
65,23.645799461421372,21.797064583099154,7.0,2.6209530219450303
66,23.79890683017563,21.716004212229233,6.0,2.5284172250934076
67,14.15873363222313,13.903837360519695,6.0,1.167166980225919
68,30.73497023962792,23.896251299813763,7.0,2.4782883269004965
69,20.238288357249957,24.73537452592525,5.0,3.8389490199187364
70,14.308559186633154,16.726770662762565,4.0,2.1437246616445935
71,25.292405666858603,23.75264420862391,5.0,2.772838800693796
72,18.35406720373245,19.714729531009265,5.0,2.8736769143775027
73,28.36086951299753,25.7386833264061,4.0,4.266349088666811
74,15.8430050101507,18.972092063710136,5.0,2.9925752453532874
75,15.808796006034678,14.865054070601886,8.0,1.200098128560703
76,26.555393910389594,23.072787013416107,5.0,2.7545014053003145
77,27.656888242557482,23.986810807157852,6.0,2.550629842459228
78,23.89184543267716,20.351240586514997,6.0,2.0425484653069796
79,21.241495224527963,20.81850787617909,4.0,3.034413337063662
80,18.88958071565087,19.61430806390821,6.0,2.596129637642109
81,16.344614775717556,20.16776977788801,6.0,2.986868580118555
