,Column1,border,fx,fy,fz,area_approximate,area,perimeter_approximate,perimeter,nb_neighbor,orientationx,orientationy,orientationz,major,minor,aniso
8,9,1.0,3.7473644833333335,54.15065763333334,6.325,11.599170414496582,13.432581905400388,14.018385180026891,14.618476474121213,6.0,-0.3995104798838139,0.8787867047844807,0.2610082449981967,35.29790306522908,21.624025583370777,1.6323465272060045
9,31,1.0,3.86294072,56.02114912,8.489999999999998,5.220955735319098,10.338465109320046,10.449879749786154,13.901081713527327,5.0,0.4035042470745705,-0.8860206681271496,-0.2283674631910237,39.22648812768056,17.451700150685088,2.24771728765582
10,36,1.0,4.0628947,57.752665500000006,9.45,0.9949222794121584,1.7110229480207966,4.083290862580125,5.003144945487164,4.0,-0.1650955490422639,0.596034162450405,0.7858032431076355,6.4869851888018575,4.975671750689038,1.3037405829481277
11,57,1.0,4.1692532,26.27480384,1.26,10.656452233928992,13.668881066529597,16.354049964665705,16.66521584660983,5.0,-0.2809182247911262,-0.9597008492428436,-0.0076961641592722,50.17905609818455,18.18410159727156,2.759501525536664
12,52,1.0,4.208251316666667,6.970027033333333,2.7,6.315788713182622,6.766464735780959,11.131037746123408,11.19132723270489,6.0,0.5252624056218756,0.8508776070581177,0.0103297167130444,26.54570157521447,11.189266392833572,2.372425558856681
13,51,0.0,4.685091925,52.541099,6.4125,3.0221735919747847,3.767762521869879,8.31648660539264,8.377235659714838,4.0,0.0315712811664691,0.5026097800653573,0.8639367240649981,14.154271048617415,6.682523034520815,2.1181028446140444
14,8,0.0,4.69040985,48.9116151875,4.78125,11.883662764746012,14.703150940031636,16.586777042599977,17.163901988580907,8.0,0.0537718579455582,-0.963483699429535,-0.2623123104748608,50.15683958788601,19.122921634818116,2.622864881512813
15,54,0.0,4.800313633333334,40.45522811666667,2.4,15.431938405795078,17.92074771304484,20.25229707765968,20.60893289369208,6.0,-0.0131898268511467,-0.963348132679549,-0.2679298485246871,65.8790214899387,18.816113767764257,3.50120233662716
16,6,0.0,4.83931175,32.861231216666674,1.15,12.067428025949816,11.370153821024784,15.916571902051684,15.12615823785139,6.0,0.0713785853899098,0.9969101500881824,0.0327910078968759,44.228132336357376,17.85906729976796,2.4765085205167474
17,12,1.0,5.0584102600000005,21.90559666,1.38,11.7032655205436,13.968136478838932,17.25261469560973,17.39761103760705,5.0,0.1558739156416196,0.9874821676713906,0.0241307056167185,55.31633121634446,18.53933403215436,2.983728062745112
18,45,1.0,5.099890075,15.980364625,2.025,4.920642779148471,8.761536768038333,11.222398123834203,12.793410273090489,4.0,0.6226276471049376,0.777727822632962,0.0864537272947852,41.51263742983743,13.108659978055217,3.166810146829073
19,10,0.0,5.105208,50.8606347,6.3,5.083257563996337,6.419394480640129,10.709508448189943,10.871474490427852,3.0,-0.1334266119053787,0.9744120433461164,0.1808825835106784,20.102694151325093,10.944663212127097,1.8367576746491892
20,37,1.0,5.1406608333333335,13.447259683333334,2.375,10.243174579362291,11.40817430072477,15.37860144601566,15.51559392919493,6.0,0.4354853606662607,0.8923122747031993,0.1188751658647816,44.81032535180273,14.573848515788397,3.074707775592564
21,30,0.0,5.347705380000001,10.88260172,2.67,7.44304997193094,9.134691083782975,14.05890894879821,14.325514845323776,5.0,0.4520354609349813,0.889415432747304,0.0678537401196467,38.29318279037148,11.649212898429424,3.287190570234514
22,58,1.0,5.39024878,18.33195106,1.7399999999999998,3.259428863557131,4.528765476155927,8.54652577608293,8.696068259943036,5.0,0.2730420661895296,0.90431244067952,0.3281265605268826,15.17773989784234,9.438125750773704,1.6081307135156706
23,56,1.0,5.43491935,3.4247437,2.85,7.904910272525548,14.149595896461657,14.620292350389398,16.282636642989093,4.0,0.5633747798813752,0.8246545488086663,0.0505344686603763,46.91780285633799,20.675057457873983,2.2692949198295747
24,19,1.0,5.530642,57.726075875,8.7,3.539598220302953,10.280949897016326,9.020823154188044,14.976586902917187,4.0,-0.4967912730571738,0.8283671822805194,0.258855639951818,54.40330803532301,16.219984658415942,3.3540912140810915
25,15,0.0,5.757540133333333,54.84553316666668,8.025,12.063886875083114,12.454281120216647,17.81563566723386,17.80735875259171,6.0,-0.3809156938580762,0.8670647071523225,0.3210950447818801,58.801227265423535,17.349824379209753,3.38915403292986
26,11,0.0,5.90715109,50.26928144,6.705,15.123579778963771,15.08588433552658,20.49374574817826,20.10699506523231,10.0,-0.3551819493417923,0.8861936238932524,0.2975006619029753,69.8612891131349,20.73244091727616,3.369660590949525
27,44,0.0,5.941894866666668,44.71665868333334,4.625,10.654875113055663,11.667875515552277,16.83091842371916,16.92114974131292,6.0,0.0185159406054156,-0.9453426053006184,-0.3255526356012741,49.25085765806461,14.921704070334693,3.300618845268382
28,7,0.0,5.96671185,28.869242183333338,1.5,14.546723729775056,15.233411358760668,18.164026733092136,18.15373237673479,6.0,0.0930421757841443,0.9953955869460058,0.0230386417518195,56.41236235841409,19.490540849485477,2.894345662034479
29,61,0.0,6.250334516666666,6.541047750000001,2.9,11.395560342930048,12.083380636228352,15.947366215710758,16.045801380656354,6.0,0.6039699374523867,0.7939660935333377,0.0695568614384736,44.98486242261024,15.835710536885191,2.840722701885061
30,14,0.0,6.439247471428572,37.02795207142857,2.5928571428571425,15.887396537053856,16.128755971410953,19.70744694603118,19.682406387287426,7.0,0.0486306407355498,0.9669446678885032,0.2503059528330142,62.83392663170746,19.082804309427576,3.2926987885457324
31,13,0.0,6.792762866666667,46.145407866666666,5.4,3.048284222023913,5.7130451647615095,9.745143301209986,10.990683534130694,3.0,0.172558141622946,-0.9474092163622796,-0.2695170950263575,26.781169752614925,9.61811277094194,2.7844516268852337
32,41,0.0,6.870759100000001,24.0157493,2.0,12.747511257873896,16.02277100914279,17.925552571758264,18.21095314864142,6.0,-0.1881923814817523,-0.9820547550065772,-0.0123323039696369,53.15368623411984,20.79493877070277,2.556087652876676
33,40,0.0,7.098670171428572,19.281276642857144,2.721428571428571,14.293905834431726,14.92676612267338,16.284848157497997,16.227449768701057,7.0,-0.3290394711664138,-0.943759868453624,-0.0324089048090849,44.53014673977183,21.223372591720945,2.098165432818281
