,area,perimeter,nb_neighbor,aniso
1,29.018557672927614,20.924943473002866,5.0,1.3562821134175687
2,21.59179860952419,18.51134389643514,6.0,1.6081249151324195
3,12.44480662782101,15.184126181369738,5.0,2.319774539773899
4,41.07691705251663,24.085365405218443,3.0,2.0606471679666374
5,19.221840013818866,16.72337586637975,5.0,1.3114550397739455
6,40.23571943913465,25.359117571740118,6.0,1.893256473606804
7,29.908829819080818,21.428725701772038,6.0,1.199597561723163
8,30.551317616222132,21.137433312783056,6.0,1.172099229330088
9,39.804922846772655,25.503601596234176,6.0,1.7580183780580843
10,35.67041748849818,23.79003747118357,3.0,1.2176160553838147
11,42.58268804166749,25.19788559684896,6.0,1.6459069500783081
12,58.055788642987565,28.224857057468284,7.0,1.4154734269184477
13,39.827822850364434,24.373774381696805,5.0,1.4012678572559583
14,84.03984513695262,34.5358594137636,7.0,1.336592854615649
15,66.43579546416449,30.356300868545407,7.0,1.1531712390800062
16,71.61528902553236,32.435615193465054,7.0,1.3477499038128316
17,100.75936139930484,38.54351428976327,8.0,1.432639482815388
18,27.68585149473547,23.053030008929465,4.0,2.180374003215197
19,25.669835063493473,19.371240884454497,4.0,1.3779539350810082
20,58.96925632551579,28.52138724869879,8.0,1.2747345920740578
21,18.135587950830853,21.433682704840418,6.0,3.5857238029178666
22,19.618321222605175,16.56941343848157,6.0,1.0674371379664775
23,26.846930617053438,19.62079782660646,4.0,1.0786147162339634
24,40.955769437555176,24.342991388355713,6.0,1.2232999786648089
25,58.74729084587363,29.22129107049987,6.0,1.4545032578377184
26,26.457127040317403,25.962813450044152,6.0,4.200836173136369
27,15.431462567253893,17.832357882031772,4.0,2.5979563005979927
28,45.03415972191161,25.6955636923259,5.0,1.4802784326553058
29,48.6441809338481,26.20951431318752,7.0,1.3788056526151502
30,23.443149941832395,18.369940734259615,4.0,1.547459437959832
31,25.51269596998495,19.722414547646018,6.0,1.5468615548395845
32,23.741444997401434,21.10915181060887,5.0,2.3601094629112906
33,17.87586255241376,17.16080680554754,3.0,1.9317083334756882
34,34.48103380673633,22.345646110325234,5.0,1.3176844830756385
35,27.563663100659433,19.485401556409407,5.0,1.206221391083933
36,16.052693597378237,18.11590363049169,4.0,2.5138098153616006
37,23.801938084683528,22.58403005283384,6.0,2.9939095492857613
38,48.198813983465406,33.91822454668607,5.0,4.453328806928626
39,45.51624004818164,25.99369137257557,5.0,1.4867774402119127
40,33.857940963829975,26.76879344346555,6.0,2.7937136905341027
41,17.940619919680575,17.90225279544934,6.0,2.067930109938058
42,8.285602190309966,12.125110670790848,5.0,2.117220596709532
43,28.561707971641468,20.08378920606894,4.0,1.1159349785476869
44,33.34083994583301,22.573982368016004,5.0,1.3943428559747033
45,34.31218888228188,22.6300007601326,4.0,1.3146317931141418
46,24.167309822084476,22.846977281020536,6.0,2.8728431729973334
47,51.258429484721304,29.176741986625707,8.0,2.0170021058858736
48,22.795991214783346,23.497902940736186,5.0,3.1285297373359766
49,35.81509907080157,24.38876850173217,6.0,1.8104235697033002
50,18.183367096143304,20.691562461217067,4.0,2.9819440654241762
51,32.87292792043057,22.391501366179885,6.0,1.5808980751415858
52,30.367199217484586,24.73282870179529,5.0,2.6665579348795077
53,41.4053071296809,25.061556081384513,4.0,1.420401382089889
54,21.182628309273944,20.84907881395497,6.0,2.9457808047442304
55,32.60115979716986,23.14428514754661,5.0,1.7687921767269204
56,21.39884089650325,18.720393895658493,5.0,1.7220634708599991
57,37.700728256925885,26.875104318016156,7.0,2.4927096469154444
58,19.65906527097897,18.268786355112884,5.0,2.3504311780992517
59,37.77357213808031,24.841550639025733,9.0,1.7643585150202419
60,41.99053178846244,26.591408272035483,3.0,1.5926133246580283
61,24.16621902978904,20.036067846538717,5.0,1.7966486259093288
62,35.149017562452755,25.90667563729337,5.0,2.294218959163653
63,45.69586540003815,30.175561576854225,9.0,2.9116931487278896
64,10.556641797752707,13.958097568579376,4.0,2.2583078547631317
65,35.43001557924727,22.890666337262388,6.0,1.4073536099882606
66,35.651321930034754,25.138004190950653,3.0,2.1439754622687666
67,29.04391011204374,21.576753790918435,4.0,1.3761491786735254
68,44.501152505985125,28.37055795726824,7.0,1.9616240800367712
69,33.299460705987165,26.260885649821525,5.0,2.5405186054437783
70,18.164711832708548,19.43604544269051,5.0,2.778801605702414
71,23.335182538602105,19.531609758708782,3.0,2.3464312623670103
72,16.852518311548952,20.257843215456106,7.0,3.565875097799448
73,27.49845728487279,20.560354551497078,4.0,2.1811608978606785
74,46.815629517477305,26.493590277547764,5.0,1.6046945057806816
75,14.81431639207284,17.634289773567794,5.0,2.435975304670653
76,27.146802442416558,23.582623247200512,6.0,2.3644502827820855
77,16.922619895442676,17.87075185797232,3.0,2.090521594824661
78,41.54895387230456,29.707539663558443,8.0,2.9179821559735584
79,20.74203480078181,20.932544789351518,6.0,3.0909928691909725
80,11.26629499189955,16.614816341980475,4.0,3.583091535090219
81,12.6533296226658,15.001827573634413,4.0,2.13465628771698
82,18.78042570009705,18.26050803271532,4.0,2.1493922983077267
83,26.941314083709447,22.73484507572353,6.0,2.2928853508170643
84,17.19316508747239,17.142888176799996,4.0,1.8158405159774424
85,26.790284337532587,20.799990021764362,4.0,1.46998290200733
