Column1;fx;fy;fz;area;perimeter;nb_neighbor;aniso
26;2.25071454;70.40473446000001;3.93502875;24.19988106227923;21.09131954938958;5.0;2.0943643564589034
19;2.4386560800000003;77.61068814000001;4.9340775;19.049748938185147;18.692109181804522;5.0;2.050815963907491
29;2.5039772250000003;65.56753177499999;3.5680312499999998;5.428976627808186;8.915789331773835;4.0;1.7936537370337289
22;2.5058872;87.1101398;6.796250000000001;18.32070070265659;19.65256465452754;3.0;2.9087774367723838
78;3.0826996500000003;56.508520350000005;3.720946875;16.174957299985213;16.748500577297822;4.0;1.4465435974224288
65;3.2775171000000003;46.865056575000004;6.065653125;19.15745644191483;18.50861360298198;4.0;1.7894512255114383
42;3.5754732;61.79533115;3.50006875;15.033050381045877;18.010995595896052;6.0;2.867747845504488
16;3.5983929000000003;84.84490945;6.5923625;20.90326535431262;21.39948992348411;6.0;2.831949118604486
74;4.0185874;52.0659185;4.58746875;19.654583454002054;18.916698594883176;6.0;1.6698286996759388
13;4.32800335;92.36639100000001;8.73318125;22.8958781416935;19.6135802725363;6.0;1.9166742303762723
88;4.38912255;28.047982875000002;17.7382125;37.16155012810129;24.857179825236514;4.0;1.839589146701515
30;4.462793014285714;66.92224975714285;3.56803125;18.520877931004662;18.418846187147242;7.0;2.221252616865979
40;4.492261200000001;74.40116615000001;4.230665625;19.85057366996928;19.22243689662934;6.0;2.3008712366093342
67;5.1989519500000005;41.117941800000004;8.46133125;20.020703053546;19.485326737768606;6.0;2.243373105932789
33;5.214231750000001;81.33437540000001;5.759821875;18.07424818134154;21.292413308491348;6.0;3.1492170280808267
53;5.2791709;56.791196649999996;3.7719187499999998;14.71946393250333;18.814239382388422;6.0;3.189273406814495
18;5.4778083;98.88933762;11.9478075;28.592360928556317;21.92839912446765;5.0;2.146168888555435
56;5.729925000000001;46.85550670000001;6.21856875;21.783696432900353;18.895985231613324;6.0;1.5446848786380953
87;5.74138485;31.38088925;14.84980625;16.37571473151719;15.892868328024782;6.0;1.4548164007713331
86;5.83535562;35.53928682;11.7846975;19.24249700883212;18.04078928455371;5.0;1.81892798017363
14;5.9362023;104.27088318000001;15.373117500000001;24.934849174073605;20.752844091369944;5.0;1.9520076308491203
46;6.289820528571428;61.886464242857144;3.291326785714286;12.135257163047916;15.304418628214433;7.0;2.279946169558848
5;6.354486825;108.05492565;18.859593750000002;41.94098291659185;24.3195316892557;4.0;1.4784001068844412
25;6.4633554;71.71115736;3.60880875;11.158541301149771;14.849296773464307;5.0;2.387840772090596
11;6.5321145;89.87196365;8.614246875000001;22.690280057317487;22.643160690353305;6.0;3.013442294957277
89;6.632961180000001;24.62492568;22.57034625;28.20619213396933;20.356162208612766;5.0;1.3408759884990522
31;7.219705500000001;67.05387432;3.09909;16.423886431953797;17.21965026723538;5.0;2.0146066808034027
21;7.334304;84.89915274;6.83023125;16.745610288553625;21.416108809495633;5.0;3.6461066500870642
23;7.363772185714287;77.92043151428572;4.500088392857143;21.455508869077754;20.322527600705808;7.0;2.4286302888314735
91;7.43973462;27.31569846;19.24698;19.014574073624086;18.185867933683387;5.0;1.6617442364235184
85;7.46265432;55.9011483;3.7107525000000003;10.931618612520571;14.391037627911185;5.0;2.2765243974681706
90;7.558917060000001;42.48853986;7.9516125;14.61760126874251;15.670710437202551;5.0;1.8367505571111946
72;7.619163128571429;50.99960674285715;4.893299999999999;13.092334661220796;14.563499332495326;7.0;1.7853116718170259
80;8.15024532;32.839346160000005;14.700288750000002;14.399114059918306;16.20605071063362;5.0;1.9927004665502421
77;8.34659075;36.79757835;11.740521874999999;22.272946355058448;20.878999403619602;6.0;2.5123890998534013
9;8.3886102;97.41527348571428;12.757532142857142;27.895804067209372;23.25959303064419;7.0;2.278861142508
1;8.5948875;109.9992802;22.01985;21.487752871269432;18.345018325312232;3.0;2.552591946312544
55;8.74386555;46.04949725;6.388475;13.478700248487364;15.07544074907969;6.0;1.9168400228936502
47;8.75074146;58.436067120000004;3.017535;17.029661573388744;17.36132154236874;5.0;2.109630888785826
3;8.862284;103.34874725000002;16.61683125;20.5321935664601;18.98088610700292;6.0;2.3871455511152644
37;8.896117842857143;71.17876547142858;2.868988392857143;18.190393146843874;18.513684228177485;7.0;2.232393153855495
10;9.144960300000001;92.3281915;10.29631875;16.54284087686912;22.763148687780824;6.0;4.192483317268624
