Column1;fx;fy;fz;area;perimeter;nb_neighbor;aniso
19;1.9993991875;28.0087754375;19.980975;25.669835063493473;19.371240884454497;4.0;1.3779539350810082
30;2.7223911000000003;110.3439194;26.668484999999997;23.443149941832395;18.369940734259615;4.0;1.547459437959832
81;3.425904625;81.29935206249999;4.128721875;12.6533296226658;15.001827573634413;4.0;2.13465628771698
21;3.5074577352941176;72.14552092647058;8.941066544117646;18.135587950830853;21.433682704840418;6.0;3.5857238029178666
14;3.5748569999999997;39.7874709375;10.09243125;84.03984513695262;34.5358594137636;7.0;1.336592854615649
18;3.5840232999999997;24.72609425;23.65095;27.68585149473547;23.053030008929465;4.0;2.180374003215197
70;3.5901341666666666;84.31468283333334;5.47098125;18.164711832708548;19.43604544269051;5.0;2.778801605702414
84;3.628327083333333;112.25662066666666;37.95705625;17.19316508747239;17.142888176799996;4.0;1.8158405159774424
77;3.8223470999999996;111.73261385;33.29482875;16.922619895442676;17.87075185797232;3.0;2.090521594824661
20;4.525860625;29.137376124999996;20.669095312499998;58.96925632551579;28.52138724869879;8.0;1.2747345920740578
38;4.640439375;19.266416812499997;31.602562499999998;48.198813983465406;33.91822454668607;5.0;4.453328806928626
53;5.1056291;23.048661349999996;26.91315;41.4053071296809;25.061556081384513;4.0;1.420401382089889
28;5.217152416666667;17.538187333333333;34.0492125;45.03415972191161;25.6955636923259;5.0;1.4802784326553058
45;5.350827625;15.376468249999999;36.954609375000004;34.31218888228188;22.6300007601326;4.0;1.3146317931141418
60;5.359011821428571;106.7546582142857;26.86945982142857;41.99053178846244;26.591408272035483;3.0;1.5926133246580283
44;5.40353385;46.79854465;6.769065;33.34083994583301;22.573982368016004;5.0;1.3943428559747033
61;5.4539485;97.28652505;15.06728625;24.16621902978904;20.036067846538717;5.0;1.7966486259093288
8;5.634000821428572;55.40373614285714;3.9029892857142854;30.551317616222132;21.137433312783056;6.0;1.172099229330088
15;5.648732375;34.9694345;16.94305125;66.43579546416449;30.356300868545407;7.0;1.1531712390800062
33;5.6739397;78.05562764999999;4.485525;17.87586255241376;17.16080680554754;3.0;1.9317083334756882
79;6.330475937499999;84.72525668749999;8.19372890625;20.74203480078181;20.932544789351518;6.0;3.0909928691909725
35;6.4255763;91.27801539999999;12.4371375;27.563663100659433;19.485401556409407;5.0;1.206221391083933
76;6.8563924;106.60865214999998;36.291975;27.146802442416558;23.582623247200512;6.0;2.3644502827820855
17;6.985484458333333;28.65232608333333;22.6315125;100.75936139930484;38.54351428976327;8.0;1.432639482815388
