,area,perimeter,nb_neighbor,aniso
1,9.816694533542812,13.960850383101995,4.0,2.266929654280683
2,13.111578258798426,16.659488445602076,6.0,2.3867605792317996
3,24.003562213225603,20.397849375267164,6.0,1.9310617663389928
4,21.29612398709964,17.158277261038442,8.0,1.2953371364743256
5,14.752228112973597,17.982958145420856,5.0,2.645302270173806
6,23.385496640210164,18.23442132184723,4.0,1.1201523215454467
7,14.981090161333464,18.537101019140124,6.0,2.8993021032777326
8,15.74809807223456,18.040236217709385,6.0,2.501256054510822
9,26.626576487082765,22.11425685846218,7.0,2.154976451970627
10,23.654257476906242,19.60995689411599,5.0,1.7821645477146095
11,17.023703429891853,17.16052202935027,6.0,1.9877271898332582
12,12.763857447197116,15.623510243432138,4.0,1.9332777264183978
13,15.588573385769907,15.874422030682346,6.0,1.669848093607734
14,29.812991468969297,23.204312112469058,8.0,2.1227607509852486
15,21.16463678141261,18.734320838879334,6.0,1.6726948583668204
16,25.94511780906278,23.06831323699474,6.0,2.485713792451369
17,31.884846955887674,27.682052927945133,8.0,3.293325958234873
18,18.028436112477902,16.286688459003948,6.0,1.2127905269909904
19,16.368736591891036,16.74854011535688,6.0,1.9304670275461546
20,18.818520030385038,21.326106458237483,6.0,3.054239913448889
21,17.22679408636393,17.82621947695739,6.0,2.0547327276996596
22,21.972931612139426,20.114567896213106,6.0,2.1117434733319427
23,23.423197685717298,22.18034536287493,8.0,2.5953836094481173
24,17.35830881835651,17.513419943433576,5.0,1.9490535607479542
25,19.080202720080422,20.62695790797968,7.0,3.066386260349254
26,28.0387275491573,23.526287857900314,4.0,2.3203312928453146
27,15.777645261406656,21.621540940411407,5.0,4.489792836264195
28,24.033249706784115,21.539595181354954,5.0,2.2051137188154493
29,14.707074968358747,17.091858156757404,4.0,2.1603549020353072
30,14.570290836556724,18.840271379357112,4.0,3.3336293775520875
31,33.340495391880985,24.25107976932954,5.0,1.873296583534856
32,13.288689714660645,18.455297921311896,6.0,3.4676547953804175
33,29.624985450682296,21.395456144021708,5.0,1.5840060875761888
34,34.886850983230566,24.61367245542985,5.0,1.9699605492758154
35,20.01753656944275,20.515240864984875,6.0,2.434138718246948
36,2.4453477203132525,6.651636291496225,4.0,2.0435488696572377
37,49.13241451791651,33.281338584164764,8.0,3.0209544133465154
38,30.498443923046253,26.177881586533992,6.0,2.8608010050685673
39,25.19884223353633,23.1711738239979,5.0,2.639120423829867
40,20.288464376464763,20.201794825716163,5.0,2.56273032755521
41,29.1151674138132,23.623326303644284,4.0,3.362113310910812
42,13.155560208338837,17.01288818535922,5.0,2.9022928808673276
43,22.49043792785648,22.852428265321155,6.0,3.164678912935933
44,46.313808468143485,36.15377420195533,6.0,4.86048842140193
45,11.959325250817054,16.01022273519824,6.0,2.445827552831486
46,35.72812521311448,24.571782291099993,5.0,1.9408448538474758
47,20.709956618372804,23.317568518583066,5.0,3.832598965307353
48,12.11869078654345,19.131401589433583,5.0,4.090076258106676
49,23.68514723981406,22.404001325535035,3.0,2.3301234389559946
50,20.56289794542834,21.22213689797023,5.0,2.553282979955877
51,27.699930145087446,21.03841679803446,5.0,1.5866968040310874
52,13.099204977271558,14.871338869039631,7.0,1.8407410229032324
53,21.856704810270077,20.32366247931409,6.0,2.413863963385724
54,45.19909434184362,27.674917205983526,4.0,1.5289232715124828
55,22.85230583261467,20.286172440485423,3.0,1.987772805351073
56,13.823894566825098,16.509418232242197,5.0,2.173141450977507
57,36.61932268647984,24.84871145149456,5.0,1.862231584048547
58,15.026714987923574,17.137685590836004,5.0,2.4193732427712544
59,19.43741437366719,17.057131357691553,5.0,1.341753711744742
60,21.917447988516656,18.610426450871582,6.0,1.5794782547653559
61,41.1553605559112,30.02280847836913,6.0,2.9096869360894555
62,30.155940676930697,26.186628107944347,5.0,3.425947610964882
63,28.930468221754975,21.152252903189495,4.0,1.4164630890908412
64,21.261214494751695,18.125075940965797,5.0,1.3689174174703225
65,31.656043454483896,25.718901761312395,6.0,2.5602643570107175
66,25.126777914073706,21.018954708928838,3.0,2.020018306629407
67,37.41207921928715,23.40731641694809,4.0,1.1635900533058001
68,28.868664087458907,21.74747321758063,4.0,1.8432175902406767
69,30.360061666960846,23.777983720573157,3.0,2.317463799593431
70,24.971680177129244,21.856644743216723,6.0,2.450332980284011
