,area,perimeter,nb_neighbor,aniso
1,13.03094588021902,14.773007788245248,4.0,1.7782840513610203
2,19.26753058788734,17.405143902015208,6.0,1.6027371831020363
3,18.015727232170864,16.09692729076683,7.0,1.2273258665012998
4,10.558286653432043,13.283878727875532,5.0,1.4654307586067494
5,17.89927285626441,16.392076776809827,6.0,1.4060145818656713
6,24.257578570271857,18.750278474577215,6.0,1.5064738737685555
7,16.622748174529917,15.528603990645136,4.0,1.2140209105002502
8,25.940610986204945,19.28566699964617,6.0,1.1424375298139466
9,11.441754457739528,13.708086822615291,5.0,1.736300563218329
10,19.10568447332579,16.42049357071418,7.0,1.4453322870502345
11,26.43703833215209,20.25986620076015,7.0,1.566240556314623
12,10.61390689025875,14.007667099411549,5.0,2.1761557018353384
13,29.65794783430466,20.142767487771835,7.0,1.1856752894136071
14,20.95504743196333,17.797465261875846,4.0,1.2693512679123702
15,26.929801834940957,19.859158639022695,7.0,1.2670648752443867
16,14.641391588538905,14.87616658215706,3.0,1.0651346291781212
17,34.21924861723486,21.563616403622653,7.0,1.1059554663661466
18,25.093096348966302,18.803256280037193,5.0,1.1679851868681437
19,28.137825391535994,19.85624330956143,5.0,1.139526078075886
20,34.99594469994294,22.289592473143312,6.0,1.1054852615185569
21,30.705918320084784,21.326068769669753,4.0,1.537955074167715
22,18.34307457248506,17.127754426317626,6.0,1.7997509499435316
23,20.406314942524972,20.36033256159283,7.0,2.460472972461368
24,12.91132676467797,13.404824471563925,4.0,1.2457113862786195
25,27.461399205572206,21.353778184286238,7.0,1.8439552937913737
26,36.29079792413682,22.642390166317153,6.0,1.2535979661245147
27,13.574212961647842,15.030961992912435,7.0,2.105736864485785
28,4.469386547442009,7.929554360478644,3.0,1.6309374704575021
29,16.24612923889653,16.391747211936067,7.0,1.6356309298519867
30,16.436626478843312,16.108219633009043,5.0,1.6809865588013646
31,17.81099742063358,19.43700800704782,7.0,3.3012101682394577
32,30.34621449555938,21.01035761986567,6.0,1.2383182486785158
33,18.507711445331456,16.183474163631868,5.0,1.2442739993700886
34,17.971976277247403,17.45103649633998,5.0,1.6600584768360407
35,20.481550499131394,18.191453025707343,5.0,2.109707552843737
36,16.285610088471355,16.80794761701964,5.0,1.8056783793094204
37,10.071067778364139,13.79338566313668,5.0,2.44178730819439
39,22.449018974619385,18.05416442051774,6.0,1.374615078545331
40,12.961012690007665,16.09696328855981,6.0,2.4759307234310812
41,11.692113872000709,15.613579403812352,5.0,2.9997181089316602
42,12.12169751132542,14.498654673643298,5.0,1.8778491034273836
43,17.31155269712958,15.541843698810935,6.0,1.034063060320747
44,28.744194592208526,19.98080119758809,6.0,1.1421049469268265
45,16.22656162909162,19.151688024293666,8.0,3.12913552793933
