Column1;border;fx;fy;fz;area_approximate;area;perimeter_approximate;perimeter;nb_neighbor;orientationx;orientationy;orientationz;major;minor;aniso
60;1.0;4.86820795;8.48216145;23.175;13.383232583974252;15.291046020502725;19.499076141111228;20.38875407892725;4.0;-0.4104198432493547;0.2940389108783159;0.8631898233625493;51.989241588269905;12.947140516990299;4.015499910582214
65;1.0;4.939069783333333;4.003693583333334;21.474999999999998;20.375003190760392;50.45306946062681;21.85686250315487;29.796201735085656;6.0;-0.512655424161424;0.007278602922169427;0.8585635899672032;105.45108892172395;40.44486386124621;2.6072801056641937
61;1.0;5.36565802;6.18623805;21.6;16.015855829072574;17.796536526031094;20.704923003596292;21.552770974257474;5.0;-0.466686979015896;0.31359982921398677;0.8269573209869868;57.19427007987263;15.072026681630561;3.7947298852369795
68;1.0;8.198714116666666;2.27466485;16.849999999999998;5.823450968078251;15.365197375509775;15.33030902664153;19.126311135810642;3.0;-0.6001009887784083;0.3533233910235095;0.7176638381741308;60.26331614666099;17.093393383373215;3.525532630944963
55;1.0;8.340437783333334;8.995909741666667;17.425;27.706665921507163;39.865799277794146;33.50572590057466;33.57515638077579;6.0;-0.5022239871285921;0.12638820423126784;0.8554513946355196;106.727382311887;29.96402619631133;3.5618505207763262
58;0.0;8.882530808333334;6.1260054916666675;16.675;19.21090664690688;20.138022611576172;21.3840164305525;21.37477399729694;6.0;-0.5687430629936082;0.29598557454608126;0.7674137527809066;57.327819652116254;18.816647139633066;3.046654338932041
67;1.0;9.4387962;3.621039683333334;15.699999999999998;17.918501200879085;18.769283111297536;19.740283815450283;20.00357503062077;6.0;-0.631050982163562;0.18175370054965526;0.7541486923988601;53.76881268478544;19.06802996492268;2.819841000024539
66;0.0;12.45325859;6.3733132900000005;13.079999999999998;11.86286729715672;14.077301671367374;19.87737622640076;20.463803350432674;5.0;-0.7291471752338452;0.23559732376982712;0.6425249395011833;55.900766024491226;15.105707977145078;3.700638600260844
63;0.0;13.233447375;7.663707275;12.149999999999999;17.042660463554586;18.08284825345081;21.614753565759806;21.473444267500284;4.0;-0.7649010500978783;0.1797023497530595;0.6185737215986404;56.92972748275661;18.703877485440024;3.0437393276914575
54;1.0;14.443666257142857;8.910369385714286;10.221428571428572;15.776027164461649;17.815892401171453;21.070191756758263;21.219129582826707;7.0;-0.799957720674035;0.16412727003619706;0.5771740503214503;59.317494837707244;17.541383183351055;3.3815745439052316
57;1.0;14.7109166;10.019863233333334;9.0;6.70350463436321;21.816394740657234;18.490285590463206;22.129543156620965;3.0;-0.8074047593941422;0.19859230396164615;0.5555705637584591;73.07523862783242;23.38137832733609;3.1253606012780386
69;1.0;15.136087600000002;3.826539;10.725;22.240845556993772;23.256654238213244;22.322948672022296;22.410258899052266;6.0;-0.8278873293798272;0.15119743252366277;0.5401313786946554;70.15588263410417;24.008210215122816;2.922162127267315
52;0.0;19.292134125;5.49267785625;8.2125;21.183288573464473;21.336426464548936;20.91314905212606;20.870653647076463;8.0;-0.8613455169166974;0.20373663461543703;0.46537649726117813;59.29977886457755;23.93699249231388;2.477327880000739
64;1.0;20.532722364285714;9.33250345;5.421428571428571;18.8058113625302;20.045834160408468;20.123825818302453;20.086209307722473;7.0;-0.9009393858852314;0.12935187664182043;0.41421771445700056;56.55806509497159;22.932043748736678;2.4663333854876046
43;0.0;21.31382223;7.33845146;6.51;16.445897017462865;16.834655184041925;19.028251181308967;18.88446701728423;5.0;-0.8919808940837931;0.07502734131912898;0.4458037490242312;50.14336119370659;19.762635240288226;2.537281115804032
50;1.0;21.7687552;2.5138235375000004;7.125;11.113519451511802;18.13012886815218;18.005335985020942;19.157760166107373;4.0;-0.8562142065988667;0.35110334308253455;0.3789771429711053;57.78991189227643;25.059156658417965;2.3061395353408045
51;1.0;24.043420049999998;10.3741724;3.2999999999999994;5.497969416507605;24.429231005788132;19.695107227164023;22.217089962083623;3.0;-0.9647098651060795;0.061215891844473715;0.2561005481304076;67.5588930095115;37.26379795748824;1.8129899986733744
49;0.0;25.871655350000005;5.14031739;4.9799999999999995;12.357189760230398;13.751248846715516;16.96076279496898;17.047782224478382;5.0;-0.9170710925411568;0.1750545985195661;0.35824083904898707;45.74174024146711;17.752048741974058;2.576702041906435
48;1.0;26.923953575000002;2.8380164250000006;5.1000000000000005;18.75163741967315;19.290031947260285;20.533766203106246;20.473471733326964;6.0;-0.9323162304436318;0.17721524699572114;0.3152478432656168;59.671937242830516;22.351969980315065;2.6696500261669285
41;0.0;27.705964521428573;6.9728044;3.492857142857143;19.459492118985253;19.35317409628886;18.805651266798815;18.598510979259444;7.0;-0.9292175642241757;0.144062596685882;0.3402949993364744;49.999381557688274;23.822550402821;2.0988257223612585
47;1.0;28.261723757142857;9.499534914285716;2.4428571428571426;14.431904685424822;15.460725805307295;16.987449730087025;17.07967435258099;7.0;-0.9679418919821461;-0.02649679813971077;0.24977272355957386;47.88514283539345;21.532548374904955;2.223849309503981
53;0.0;31.122517200000004;9.339589633333334;2.0;2.2767331027881226;2.896322803793388;7.062167590791178;7.176825410980062;3.0;0.9378630123329849;-0.3341215626115603;0.09367898107744907;10.873567584900105;7.271670846051177;1.4953327529676221
40;0.0;31.586662208333337;3.9470041166666667;3.15;15.562923517985034;16.656109250642313;16.991484489263055;17.108733502282004;6.0;-0.959579254771184;0.10438551037140648;0.26136434155653265;45.92039139502756;21.54457893378416;2.131412803942971
28;1.0;33.88187699;10.603764739999999;1.7399999999999998;16.92506885578015;23.725520971783467;21.539258557206804;22.078761110764432;5.0;-0.9605864761058881;-0.27555033557912584;0.036682890898937635;73.71190346673875;27.650245893631716;2.66586791850975
35;1.0;34.08170736000001;1.8707524;3.2399999999999998;7.760405044304577;13.5228057402314;16.404421663128;16.942324741740894;5.0;-0.9836895425186059;-0.012556927834280014;0.17943580329159747;46.19756015452243;18.883501391131023;2.446450962543416
56;0.0;34.41334074;5.75681534;1.98;15.434613574827669;16.818953315493125;18.887347595978433;18.95810928418908;5.0;-0.9880383237982127;-0.008824542536637387;0.1539558318318515;54.73564772260402;20.019944407095583;2.7340559299057943
62;0.0;34.901224462500004;8.3599247875;1.875;22.88440154214658;23.261965630318894;22.35036723640137;22.354629235216223;8.0;-0.9944827166002387;-0.08122754130782907;0.06637931090704459;72.55292753008315;26.393045067186762;2.748941145115719
23;0.0;39.288837335714284;3.3072229928571426;2.057142857142857;24.92380260654894;25.219701959497645;20.71804245711396;20.72236828373522;7.0;-0.9979214426772272;-0.023718663268956344;0.059918438378648214;61.47114350330738;29.926457373901723;2.0540735154611105
45;1.0;40.423132825;1.2489398125;2.3249999999999997;7.466052862539061;12.109987748212994;15.368784519404933;15.762748780124285;4.0;-0.9795123040396297;0.13999047251092742;0.1447698651002457;42.60425736011505;17.51816121270396;2.432005097042888
25;1.0;40.5985158625;11.208570487500001;1.65;15.184814706022731;18.196322861390012;19.767901116994043;20.101366967400438;4.0;0.9361425255258845;0.3513777990850114;-0.013069591125659119;64.69874558576386;23.476691784768448;2.7558714907072237
42;0.0;41.50023269166667;6.537004125;1.55;21.90230745251829;23.17921505690558;19.59407015591598;19.708201727439906;6.0;0.9927453807339932;0.11967583338794759;0.011588957425876713;55.638934317489515;31.22651360661797;1.7817850246880496
