,res,diameter,aniso_cell,area,c_perimeter,volume,center_diameter,l,b
80,True,26.13490742075769,1.4152664487298192,0.7491040856088588,3.314158635776961,2831.5809312680703,"vert
0       5157.462213
1       3517.756055
2       3368.734285
3       3769.840677
4       4948.127071
           ...     
3295    3261.984753
3296    3119.418610
3297    2883.328418
3298    1890.613631
3299    2455.244297
Length: 3300, dtype: float64",1e-06,0.01
81,True,26.51150397855853,1.4626151310546156,0.7540151145042713,3.334531767030362,3013.828701572513,"vert
0       5366.195981
1       3912.520957
2       3851.341635
3       4151.126235
4       5204.492691
           ...     
3295    3382.875413
3296    3304.638009
3297    3082.059645
3298    2081.706563
3299    2635.660584
Length: 3300, dtype: float64",1.8478497974222906e-06,0.01
82,True,26.44986428855225,1.4840215875178162,0.7579816811755367,3.3484150622458255,3092.680946272339,"vert
0       5509.441896
1       4118.900431
2       4120.995373
3       4403.930993
4       5314.214625
           ...     
3295    3486.978720
3296    3472.151216
3297    3200.270783
3298    2194.778717
3299    2776.276659
Length: 3300, dtype: float64",3.414548873833601e-06,0.01
83,True,26.893034528150807,1.520539381487738,0.7724744467593232,3.389068432637939,3304.8280411654714,"vert
0       5878.955660
1       4495.238734
2       4637.834952
3       4898.823904
4       5726.580440
           ...     
3295    3789.723097
3296    3576.017346
3297    3360.235047
3298    2456.910814
3299    3063.190361
Length: 3300, dtype: float64",6.30957344480193e-06,0.01
84,True,27.396805456155917,1.5859648577033085,0.7982523446284079,3.4628935496279736,3643.939206453611,"vert
0       6218.138640
1       5430.628123
2       5557.802836
3       5659.989487
4       6166.294182
           ...     
3295    4279.984776
3296    4104.537763
3297    3843.254756
3298    2961.130598
3299    3618.769341
Length: 3300, dtype: float64",1.165914401179831e-05,0.01
85,True,27.755722554283793,1.6412284290698798,0.8325236558963733,3.552477760573274,4006.121504531218,"vert
0       6866.789016
1       6486.931601
2       6567.291290
3       6620.401428
4       6846.566682
           ...     
3295    4998.563544
3296    4840.750794
3297    4550.125183
3298    3597.400937
3299    4323.635311
Length: 3300, dtype: float64",2.1544346900318823e-05,0.01
86,True,27.325707037552622,1.743311186468074,0.8806229897785773,3.686126756002716,4497.973150342495,"vert
0       8598.958026
1       8499.229223
2       8515.174882
3       8546.734207
4       8633.868257
           ...     
3295    6654.022628
3296    6427.433604
3297    5972.084786
3298    4834.335072
3299    5825.983121
Length: 3300, dtype: float64",3.9810717055349695e-05,0.01
87,True,29.404899315921632,1.6946723800566397,0.9232581133174326,3.7599887571355697,4773.281673572137,"vert
0       9192.181558
1       9257.544890
2       9248.606335
3       9261.009345
4       9215.422021
           ...     
3295    6374.571815
3296    6234.556604
3297    5739.667951
3298    4601.064816
3299    5690.755787
Length: 3300, dtype: float64",7.356422544596421e-05,0.01
88,True,27.429258323181266,1.8545115466550819,0.942087307245926,3.853184267106264,5155.585871384125,"vert
0       12065.493952
1       12063.839995
2       12078.919002
3       12116.070685
4       12110.393585
            ...     
3295     8706.215928
3296     8345.873740
3297     7588.914244
3298     6421.478502
3299     7892.006232
Length: 3300, dtype: float64",0.00013593563908785255,0.01
89,True,30.54857358789215,1.7278287344523566,0.9782095172357052,3.882065652299298,5332.847898643298,"vert
0       10779.260064
1       10990.187943
2       10855.518991
3       10875.689205
4       10813.904760
            ...     
3295     7522.293639
3296     7362.523197
3297     6762.848967
3298     5506.512464
3299     6756.535578
Length: 3300, dtype: float64",0.00025118864315095795,0.01
90,True,29.916896027851806,1.749810157044004,0.990603301817069,3.914604480924347,5415.213549617778,"vert
0       11416.535511
1       11655.247269
2       11603.100119
3       11605.011744
4       11472.118826
            ...     
3295     7958.845090
3296     7784.281575
3297     7122.527507
3298     5873.738365
3299     7229.654951
Length: 3300, dtype: float64",0.00046415888336127773,0.01
91,True,27.79486579292248,1.8804173208441997,0.9813804518997283,3.9426973373845415,5518.946208001466,"vert
0       13568.323286
1       13693.509998
2       13662.469128
3       13697.316784
4       13594.934519
            ...     
3295     9665.714324
3296     9301.456443
3297     8432.260754
3298     7224.226176
3299     8899.254366
Length: 3300, dtype: float64",0.0008576958985908938,0.01
92,True,28.427389970343008,1.8421685413332616,0.9908533358050813,3.947378234821961,5555.3424410166845,"vert
0       12867.972400
1       13052.851316
2       12972.852150
3       13000.424700
4       12904.564652
            ...     
3295     9415.061919
3296     9088.572144
3297     8286.544973
3298     7070.399072
3299     8633.647864
Length: 3300, dtype: float64",0.001584893192461114,0.01
93,True,27.707722578769477,1.892996760766348,0.9871204220299531,3.9590418341587608,5575.9384135067685,"vert
0       14046.912022
1       14226.227843
2       14195.794754
3       14205.325848
4       14093.831577
            ...     
3295     9886.323010
3296     9489.109154
3297     8572.822236
3298     7365.804225
3299     9089.062265
Length: 3300, dtype: float64",0.0029286445646252374,0.01
94,True,27.960211524069294,1.8717253677929808,0.9927938673668005,3.962248408552651,5586.6804225039195,"vert
0       13591.788781
1       13853.023843
2       13721.288911
3       13743.099514
4       13675.399098
            ...     
3295     9712.236942
3296     9379.782484
3297     8507.281807
3298     7318.368146
3299     8978.478993
Length: 3300, dtype: float64",0.0054116952654646375,0.01
95,True,27.633782020552587,1.8872605052621547,0.9925921550465185,3.9670767167079326,5592.859230627891,"vert
0       13769.307442
1       13900.796064
2       13853.176570
3       13895.548178
4       13803.166400
            ...     
3295    10016.945086
3296     9631.532795
3297     8746.263182
3298     7548.939218
3299     9236.848788
Length: 3300, dtype: float64",0.01,0.01
96,True,25.605715205659784,1.3960138042303214,0.7449673335359313,3.3002753292890725,2739.0500862389235,"vert
0       4940.742959
1       3251.052490
2       2956.042763
3       3378.981479
4       4842.614902
           ...     
3295    3148.051183
3296    3232.112927
3297    3037.729130
3298    1921.391579
3299    2484.497912
Length: 3300, dtype: float64",1e-06,0.01584893192461114
97,True,25.535168946889392,1.5149934253429937,0.7529205176993263,3.3449733747526347,3025.568107128892,"vert
0       5223.266725
1       4296.493173
2       4352.830542
3       4432.895221
4       5130.144108
           ...     
3295    3331.382470
3296    3726.725240
3297    3386.276126
3298    2256.995020
3299    2788.174217
Length: 3300, dtype: float64",1.8478497974222906e-06,0.01584893192461114
98,True,26.04295718867656,1.5001583185159528,0.7628891543535676,3.362541179903354,3124.8059682851663,"vert
0       5724.635989
1       4209.899853
2       4263.191748
3       4604.381962
4       5526.715502
           ...     
3295    3669.048526
3296    3508.798827
3297    3321.682536
3298    2303.079069
3299    2920.948445
Length: 3300, dtype: float64",3.414548873833601e-06,0.01584893192461114
99,True,26.472059342638854,1.5423989495140833,0.7755355401194944,3.4006827643887694,3352.2283065394927,"vert
0       5984.440327
1       4675.284059
2       4885.848432
3       5067.501536
4       5924.767113
           ...     
3295    3901.929690
3296    3760.048544
3297    3541.207613
3298    2630.866213
3299    3198.376642
Length: 3300, dtype: float64",6.30957344480193e-06,0.01584893192461114
100,True,26.772127830573442,1.602811611427675,0.8040617088470479,3.4795425831327114,3657.3284660320714,"vert
0       6284.812763
1       5684.254758
2       5815.633883
3       5877.481097
4       6249.546942
           ...     
3295    4391.434621
3296    4295.225972
3297    4001.816902
3298    3064.122290
3299    3768.551845
Length: 3300, dtype: float64",1.165914401179831e-05,0.01584893192461114
101,True,27.85112069579513,1.6561481725052718,0.8625157512894591,3.620387928892908,4128.4184214865645,"vert
0       7640.921470
1       7367.047243
2       7507.181640
3       7555.501772
4       7565.411292
           ...     
3295    5148.327622
3296    5027.084085
3297    4611.886946
3298    3649.486645
3299    4552.537634
Length: 3300, dtype: float64",2.1544346900318823e-05,0.01584893192461114
102,True,27.640908162947664,1.7049945841526823,0.8792854336911649,3.6706432309086057,4416.903074694911,"vert
0       8159.392941
1       8024.588612
2       8035.516315
3       8065.387468
4       8095.949322
           ...     
3295    6069.233520
3296    5946.447750
3297    5529.411307
3298    4461.471469
3299    5367.536953
Length: 3300, dtype: float64",3.9810717055349695e-05,0.01584893192461114
103,True,29.08160804518642,1.6991835405550388,0.9256637087902987,3.7655728085144977,4748.018533993298,"vert
0       9302.969605
1       9238.084005
2       9282.593077
3       9328.355731
4       9275.383693
           ...     
3295    6413.538528
3296    6253.570130
3297    5740.075421
3298    4603.177521
3299    5736.959148
Length: 3300, dtype: float64",7.356422544596421e-05,0.01584893192461114
104,True,27.25088111707401,1.852338205272793,0.9441661500441091,3.8549029653367843,5148.370987766864,"vert
0       11419.433490
1       11413.427019
2       11355.861350
3       11434.190756
4       11487.590807
            ...     
3295     8907.082418
3296     8515.416752
3297     7833.719753
3298     6675.487887
3299     8049.936347
Length: 3300, dtype: float64",0.00013593563908785255,0.01584893192461114
105,True,27.141179603358864,1.8511496259005473,0.9769883409331637,3.9203448763051614,5330.236618571542,"vert
0       12317.240137
1       12376.972724
2       12286.562546
3       12358.856606
4       12250.030703
            ...     
3295     9276.027993
3296     8937.259794
3297     8128.823933
3298     6944.707608
3299     8353.112122
Length: 3300, dtype: float64",0.00025118864315095795,0.01584893192461114
106,True,26.881474638533938,1.931262300419333,0.9680930644258222,3.9342891391584853,5454.891427199659,"vert
0       14054.707197
1       14138.697067
2       14161.463490
3       14173.972111
4       14119.410429
            ...     
3295    10065.736631
3296     9631.882775
3297     8704.735218
3298     7517.882358
3299     9285.138676
Length: 3300, dtype: float64",0.00046415888336127773,0.01584893192461114
107,True,27.22870863738996,1.9036515962651486,0.9818571957785324,3.951718983117689,5518.6521213073365,"vert
0       13857.544076
1       14020.177110
2       13948.961190
3       13984.352725
4       13896.274258
            ...     
3295     9973.440629
3296     9584.985982
3297     8676.166605
3298     7497.916970
3299     9217.481306
Length: 3300, dtype: float64",0.0008576958985908938,0.01584893192461114
108,True,27.225098799922733,1.9168171607420108,0.983154274866033,3.9594535991378854,5553.699905661869,"vert
0       14118.023159
1       14192.835376
2       14168.348376
3       14193.008744
4       14194.019082
            ...     
3295    10194.251090
3296     9836.476428
3297     8908.412165
3298     7677.115972
3299     9395.264948
Length: 3300, dtype: float64",0.001584893192461114,0.01584893192461114
109,True,27.1501293980195,1.916462088353807,0.9869763356203463,3.965615318507612,5575.6406708198265,"vert
0       13934.274713
1       13943.090330
2       13904.582099
3       13964.551026
4       13964.691478
            ...     
3295    10415.793587
3296     9936.417149
3297     9032.140792
3298     7878.755712
3299     9577.358962
Length: 3300, dtype: float64",0.0029286445646252374,0.01584893192461114
110,True,27.253257767689767,1.910784490604169,0.9897605541025957,3.9703555074398253,5586.825545739622,"vert
0       14329.266382
1       14489.570987
2       14463.228552
3       14481.397609
4       14368.981988
            ...     
3295    10158.339854
3296     9762.905228
3297     8822.529763
3298     7619.253002
3299     9385.433827
Length: 3300, dtype: float64",0.0054116952654646375,0.01584893192461114
111,True,26.758699936628307,1.9374328872040987,0.990806705427436,3.9806868333205023,5592.791329645897,"vert
0       14333.224048
1       14406.713720
2       14345.969624
3       14393.600892
4       14380.207160
            ...     
3295    10611.641954
3296    10134.728369
3297     9191.890727
3298     8043.886367
3299     9842.761519
Length: 3300, dtype: float64",0.01,0.01584893192461114
112,True,24.480732626103574,1.414801124224252,0.7476898867796998,3.3097578971813566,2707.591219727045,"vert
0       5083.023957
1       3390.052533
2       3077.141875
3       3487.067448
4       5044.878661
           ...     
3295    3369.316562
3296    3437.857900
3297    3272.446395
3298    2044.680421
3299    2651.491840
Length: 3300, dtype: float64",1e-06,0.025118864315095808
113,True,25.561436109209954,1.408969280271033,0.7480645392921093,3.3092934507950296,2790.2610704785793,"vert
0       4854.453946
1       3190.702103
2       2879.600577
3       3239.186270
4       4832.282407
           ...     
3295    3174.160579
3296    3540.281724
3297    3336.538983
3298    2041.422539
3299    2639.625607
Length: 3300, dtype: float64",1.8478497974222906e-06,0.025118864315095808
114,True,24.897963910176458,1.5296064019604034,0.7581543504893118,3.3593332191836156,3065.999827598018,"vert
0       5517.946215
1       4335.136335
2       4394.399494
3       4520.191284
4       5341.657876
           ...     
3295    3656.914859
3296    3810.218383
3297    3513.673427
3298    2428.453959
3299    2981.700150
Length: 3300, dtype: float64",3.414548873833601e-06,0.025118864315095808
115,True,26.077792873362142,1.5441768812799328,0.7747669356536632,3.3993755874818667,3329.324341076436,"vert
0       5955.251322
1       4615.990907
2       4852.998289
3       5030.712377
4       5907.528979
           ...     
3295    3971.266717
3296    3867.940690
3297    3638.661179
3298    2659.304777
3299    3256.178381
Length: 3300, dtype: float64",6.30957344480193e-06,0.025118864315095808
116,True,26.377212269906543,1.6183397552383942,0.7987225158038773,3.471902753321244,3650.68538462695,"vert
0       6359.820090
1       5600.900347
2       5726.146835
3       5823.618098
4       6331.449523
           ...     
3295    4530.259032
3296    4386.260619
3297    4122.810302
3298    3204.060938
3299    3847.480970
Length: 3300, dtype: float64",1.165914401179831e-05,0.025118864315095808
117,True,26.59641091217359,1.6733416699026114,0.8330392201489647,3.562271028588319,3982.826816901402,"vert
0       6995.797329
1       6706.754602
2       6763.039238
3       6814.494926
4       7000.094570
           ...     
3295    5249.261509
3296    5138.374982
3297    4826.526913
3298    3837.430397
3299    4581.990256
Length: 3300, dtype: float64",2.1544346900318823e-05,0.025118864315095808
118,True,27.80247549429993,1.6919854221500852,0.8951748385431579,3.6992679289645793,4412.672181093134,"vert
0       8442.368018
1       8412.641776
2       8461.458815
3       8464.771207
4       8450.297458
           ...     
3295    5824.647732
3296    5708.666392
3297    5264.430525
3298    4201.022259
3299    5180.954900
Length: 3300, dtype: float64",3.9810717055349695e-05,0.025118864315095808
119,True,26.617160928185903,1.8514916977367017,0.9107576845672319,3.785721555769511,4865.64019631812,"vert
0       10753.798981
1       10650.092340
2       10666.315305
3       10710.941901
4       10809.210201
            ...     
3295     8320.409953
3296     7932.867682
3297     7263.781672
3298     6108.190177
3299     7458.139922
Length: 3300, dtype: float64",7.356422544596421e-05,0.025118864315095808
120,True,26.75650292067062,1.8823139715609083,0.9409678294442815,3.859264028091056,5132.767260024235,"vert
0       11983.422027
1       11896.130626
2       11919.584086
3       11967.514922
4       12033.003531
            ...     
3295     9079.405176
3296     8708.015377
3297     7973.720348
3298     6769.447095
3299     8263.355867
Length: 3300, dtype: float64",0.00013593563908785255,0.025118864315095808
121,True,26.803600361027755,1.8978402715934015,0.9641659804426307,3.912588418009952,5333.641999322002,"vert
0       13169.951656
1       13254.738509
2       13241.822998
3       13279.809698
4       13193.472311
            ...     
3295     9546.502848
3296     9160.402744
3297     8318.281861
3298     7142.932523
3299     8759.972555
Length: 3300, dtype: float64",0.00025118864315095795,0.025118864315095808
122,True,26.72331775114713,1.9198564302114733,0.9753541578304237,3.942099570010986,5456.352691432682,"vert
0       13357.736512
1       13434.659082
2       13307.148521
3       13364.291602
4       13429.743760
            ...     
3295    10242.879035
3296     9707.795262
3297     8855.814733
3298     7728.581999
3299     9389.697856
Length: 3300, dtype: float64",0.00046415888336127773,0.025118864315095808
123,True,27.31434324041009,1.8336782969514003,1.0289373221430103,4.015506341244549,5507.486751061258,"vert
0       13227.456073
1       13458.860297
2       13393.925218
3       13484.138938
4       13186.460987
            ...     
3295     9288.259166
3296     9097.928478
3297     8292.775309
3298     6990.549601
3299     8489.803389
Length: 3300, dtype: float64",0.0008576958985908938,0.025118864315095808
124,True,26.653378445000424,1.9500786566163832,0.9810423606482431,3.966974699431037,5556.223608287356,"vert
0       14733.357598
1       14869.943828
2       14858.603284
3       14879.191879
4       14781.214414
            ...     
3295    10519.670455
3296    10060.590075
3297     9068.192871
3298     7882.053957
3299     9731.719728
Length: 3300, dtype: float64",0.001584893192461114,0.025118864315095808
125,True,26.562366153028588,1.9558041402041808,0.9842192834313876,3.9749462545403174,5576.031915092459,"vert
0       14758.016555
1       14857.417058
2       14830.057232
3       14862.740756
4       14812.137817
            ...     
3295    10707.326123
3296    10240.609584
3297     9248.120104
3298     8058.472530
3299     9920.549842
Length: 3300, dtype: float64",0.0029286445646252374,0.025118864315095808
126,True,26.70463889690663,1.957760224111256,0.9804596736272009,3.9695825038324033,5586.89937389569,"vert
0       15016.673347
1       15116.261119
2       15135.295226
3       15153.909641
4       15064.097301
            ...     
3295    10630.589307
3296    10158.933946
3297     9147.350604
3298     7969.324528
3299     9847.982155
Length: 3300, dtype: float64",0.0054116952654646375,0.025118864315095808
127,True,26.814830479803923,1.9088977199646775,1.003206842635055,3.992668725091314,5590.836399039127,"vert
0       13883.715839
1       13904.287879
2       13984.424010
3       14170.092145
4       13701.655520
            ...     
3295    10392.714838
3296     9962.220041
3297     9005.469792
3298     7794.235347
3299     9531.917703
Length: 3300, dtype: float64",0.01,0.025118864315095808
128,True,23.484366595078654,1.4259197598865263,0.7464634320402066,3.3108289469661805,2655.595875615019,"vert
0       5067.990082
1       3420.542829
2       3029.476707
3       3434.952744
4       4998.011004
           ...     
3295    3345.234152
3296    3600.508189
3297    3410.235612
3298    2150.596124
3299    2800.182533
Length: 3300, dtype: float64",1e-06,0.039810717055349734
129,True,23.019030305584522,1.5152784358999432,0.7522979269199854,3.3443291186262263,2840.0629487598235,"vert
0       5508.634461
1       4138.244039
2       4118.740547
3       4327.102658
4       5239.485916
           ...     
3295    3558.373971
3296    3900.303471
3297    3592.410750
3298    2356.138452
3299    2909.172584
Length: 3300, dtype: float64",1.8478497974222906e-06,0.039810717055349734
130,True,24.694911412825867,1.4731201785273045,0.7554204502727122,3.3399092274188713,2938.909218372818,"vert
0       5497.763255
1       3835.913203
2       3601.204404
3       4005.821979
4       5523.406590
           ...     
3295    3659.675311
3296    3672.086695
3297    3453.273954
3298    2391.844301
3299    2960.484420
Length: 3300, dtype: float64",3.414548873833601e-06,0.039810717055349734
131,True,25.454054376955284,1.5559934486943103,0.7709435073645914,3.393909266799151,3290.6135791672045,"vert
0       6103.688370
1       4571.339341
2       4625.816281
3       4949.208696
4       5942.035964
           ...     
3295    4135.741164
3296    3951.319283
3297    3703.288708
3298    2770.835128
3299    3360.890104
Length: 3300, dtype: float64",6.30957344480193e-06,0.039810717055349734
132,True,25.947680744671473,1.6346746426426397,0.7992168143034996,3.4773097455013366,3656.306993528912,"vert
0       6299.731467
1       5708.320166
2       5798.664878
3       5855.881316
4       6255.800235
           ...     
3295    4659.772067
3296    4542.803382
3297    4279.761972
3298    3319.376521
3299    3987.072383
Length: 3300, dtype: float64",1.165914401179831e-05,0.039810717055349734
133,True,26.21025763426764,1.6892664353760574,0.833500725072071,3.567723467479703,3987.6282444453404,"vert
0       7110.495580
1       6760.707499
2       6816.968722
3       6866.500747
4       7111.600053
           ...     
3295    5415.162756
3296    5289.046307
3297    4965.183472
3298    3980.624140
3299    4721.850008
Length: 3300, dtype: float64",2.1544346900318823e-05,0.039810717055349734
134,True,26.19420031167885,1.7877634510494052,0.8755086569660342,3.688527480224295,4456.149944826246,"vert
0       8758.250514
1       8602.517287
2       8650.310927
3       8681.410260
4       8809.688207
           ...     
3295    7096.059686
3296    6811.145525
3297    6375.264315
3298    5237.785001
3299    6198.540414
Length: 3300, dtype: float64",3.9810717055349695e-05,0.039810717055349734
135,True,26.33326824693856,1.8505570572125603,0.9140504763545791,3.791443301842737,4847.923159684294,"vert
0       10602.592463
1       10525.865154
2       10542.163511
3       10576.436552
4       10652.930093
            ...     
3295     8327.607780
3296     7995.123842
3297     7354.871161
3298     6199.352472
3299     7472.860093
Length: 3300, dtype: float64",7.356422544596421e-05,0.039810717055349734
136,True,27.11993637931371,1.771214645756493,0.9783040549865122,3.8939949144369628,5004.885182937146,"vert
0       10853.956749
1       11052.352085
2       10960.117908
3       10991.387070
4       10854.775969
            ...     
3295     7591.685167
3296     7525.086839
3297     6943.354676
3298     5609.838918
3299     6850.202058
Length: 3300, dtype: float64",0.00013593563908785255,0.039810717055349734
137,True,26.463258110455005,1.9249187975147952,0.9601041338793498,3.9138421380043904,5329.651799398257,"vert
0       13446.820755
1       13509.110269
2       13463.539469
3       13504.498962
4       13492.421100
            ...     
3295     9785.190543
3296     9366.214966
3297     8489.487774
3298     7330.604538
3299     9014.761320
Length: 3300, dtype: float64",0.00025118864315095795,0.039810717055349734
138,True,26.764708775529773,1.841724281789723,1.025049423761552,4.01067809886843,5436.994978777576,"vert
0       13006.362302
1       13265.795292
2       13181.445769
3       13236.526294
4       13018.830606
            ...     
3295     9263.314963
3296     9078.437012
3297     8288.153500
3298     7028.530990
3299     8536.405140
Length: 3300, dtype: float64",0.00046415888336127773,0.039810717055349734
139,True,26.38541796572192,1.9632633482695698,0.9769951783408605,3.962680841156321,5517.678245819985,"vert
0       14462.150032
1       14470.383782
2       14449.839887
3       14524.107845
4       14486.151502
            ...     
3295    10647.203105
3296    10183.662484
3297     9213.822466
3298     8011.396233
3299     9864.906423
Length: 3300, dtype: float64",0.0008576958985908938,0.039810717055349734
140,True,26.3642417816464,1.955223758859953,0.9861958208280543,3.9779427146653097,5554.938998689486,"vert
0       14468.447993
1       14510.254736
2       14480.922078
3       14524.591880
4       14527.229323
            ...     
3295    10830.986259
3296    10319.083814
3297     9330.990530
3298     8150.612355
3299     9967.613212
Length: 3300, dtype: float64",0.001584893192461114,0.039810717055349734
141,True,26.95053249536743,1.8780308231147376,1.017558972872301,4.008920784287524,5573.464291196515,"vert
0       13641.423182
1       14031.646110
2       13803.573519
3       13791.392835
4       13766.896263
            ...     
3295     9920.845020
3296     9609.115535
3297     8691.792782
3298     7498.142300
3299     9081.508489
Length: 3300, dtype: float64",0.0029286445646252374,0.039810717055349734
142,True,26.394307983999383,1.9563290671667124,0.991844764663843,3.9894824909813997,5586.636703666963,"vert
0       14668.299328
1       14698.185948
2       14650.331797
3       14700.527685
4       14703.615401
            ...     
3295    10822.223252
3296    10313.085361
3297     9330.696460
3298     8148.828999
3299     9985.434258
Length: 3300, dtype: float64",0.0054116952654646375,0.039810717055349734
143,True,26.711019748444052,1.8666079447893003,1.0373214758334064,4.043970021901739,5591.885438186584,"vert
0       13785.227568
1       14327.669802
2       14070.022908
3       14005.931177
4       14009.754484
            ...     
3295     9864.118649
3296     9586.280006
3297     8727.454426
3298     7530.318192
3299     9068.279464
Length: 3300, dtype: float64",0.01,0.039810717055349734
144,True,23.501354419639327,1.4449166163854334,0.7462665665157004,3.314220430963046,2699.118939702131,"vert
0       5422.195881
1       3513.230597
2       3386.341839
3       3824.134711
4       5297.245130
           ...     
3295    3578.445496
3296    3525.377357
3297    3315.683093
3298    2269.694537
3299    2899.819832
Length: 3300, dtype: float64",1e-06,0.06309573444801933
145,False,22.53670555932966,1.482892429265965,0.7507640622185229,3.3333236709065863,2697.064648696627,"vert
0       5605.763970
1       3831.293701
2       3725.748035
3       4160.879905
4       5354.514937
           ...     
3295    3701.888608
3296    3831.893820
3297    3606.073631
3298    2418.898608
3299    3039.285215
Length: 3300, dtype: float64",1.8478497974222906e-06,0.06309573444801933
146,True,25.44955931375779,1.4647966299479358,0.7581529331190341,3.3439394354632315,2979.205840639072,"vert
0       5244.721120
1       3586.508525
2       3517.759757
3       3836.277145
4       5222.248894
           ...     
3295    3295.020601
3296    3667.369747
3297    3434.697897
3298    2229.464759
3299    2854.383770
Length: 3300, dtype: float64",3.414548873833601e-06,0.06309573444801933
147,True,25.789306794946956,1.5677676072539393,0.7733608176175192,3.402577462161847,3355.4554128820037,"vert
0       6179.618634
1       4759.755555
2       4975.063146
3       5186.258607
4       6123.673423
           ...     
3295    4224.175845
3296    4059.742004
3297    3842.761652
3298    2839.836756
3299    3464.331308
Length: 3300, dtype: float64",6.30957344480193e-06,0.06309573444801933
148,True,25.96631269584776,1.6433859273639042,0.7999780798171977,3.4817797712920244,3679.10579173901,"vert
0       6539.526148
1       5784.936519
2       5892.718927
3       5994.573774
4       6530.450046
           ...     
3295    4813.192592
3296    4662.092721
3297    4382.843786
3298    3452.721636
3299    4103.531237
Length: 3300, dtype: float64",1.165914401179831e-05,0.06309573444801933
149,True,26.09329517549981,1.701980368924075,0.8339935574271843,3.5727849557089457,4008.7533050640595,"vert
0       7232.695627
1       6889.201198
2       6968.472281
3       7001.926061
4       7266.997100
           ...     
3295    5602.107034
3296    5450.012959
3297    5113.986696
3298    4109.563263
3299    4868.282860
Length: 3300, dtype: float64",2.1544346900318823e-05,0.06309573444801933
150,True,26.09479460574917,1.7865796231567674,0.8793993716670501,3.69627119313431,4456.230591575898,"vert
0       8896.363908
1       8766.600843
2       8808.742880
3       8839.189951
4       8943.970384
           ...     
3295    7082.755197
3296    6764.903178
3297    6312.180735
3298    5218.749782
3299    6202.531785
Length: 3300, dtype: float64",3.9810717055349695e-05,0.06309573444801933
151,True,26.050033131579422,1.8448955724167704,0.9325895241476541,3.826865440463319,4893.9942279264405,"vert
0       10662.914791
1       10670.414852
2       10614.192614
3       10708.803189
4       10686.746906
            ...     
3295     8450.967108
3296     8166.588837
3297     7510.269854
3298     6402.069020
3299     7581.966174
Length: 3300, dtype: float64",7.356422544596421e-05,0.06309573444801933
152,True,26.474530394870314,1.798182551579662,0.9823650685526346,3.911404609913241,5047.112907514692,"vert
0       11291.243754
1       11470.955892
2       11376.165416
3       11414.001615
4       11304.797761
            ...     
3295     8016.449380
3296     7994.906148
3297     7363.195100
3298     6038.853503
3299     7274.883207
Length: 3300, dtype: float64",0.00013593563908785255,0.06309573444801933
153,True,26.097800807189486,1.9418045069427774,0.962034824434736,3.9237576939830396,5339.134432619803,"vert
0       13577.252242
1       13548.205037
2       13531.043741
3       13595.889812
4       13620.165982
            ...     
3295    10154.643529
3296     9690.974016
3297     8774.995984
3298     7609.807701
3299     9307.906647
Length: 3300, dtype: float64",0.00025118864315095795,0.06309573444801933
154,True,26.119342731589096,1.9580601428350508,0.973872338498254,3.9541343446385984,5453.536208519562,"vert
0       14280.440109
1       14328.744228
2       14291.368121
3       14330.095782
4       14346.980786
            ...     
3295    10488.016407
3296    10018.806847
3297     9073.858152
3298     7913.071684
3299     9705.543590
Length: 3300, dtype: float64",0.00046415888336127773,0.06309573444801933
155,True,26.120864591303054,1.9695804755064974,0.9806041628547782,3.972389216300994,5518.307718599013,"vert
0       14936.393422
1       15042.417067
2       15044.858594
3       15071.152177
4       14980.660462
            ...     
3295    10622.439579
3296    10171.526936
3297     9159.257009
3298     8022.797891
3299     9882.469686
Length: 3300, dtype: float64",0.0008576958985908938,0.06309573444801933
156,True,26.20502363508592,1.9418466487384871,1.0000802805337978,3.9983021190628003,5557.829555080094,"vert
0       14225.442093
1       14281.434118
2       14281.864753
3       14333.225239
4       14195.546122
            ...     
3295    10855.937458
3296    10270.868498
3297     9223.956890
3298     8127.576348
3299     9914.882579
Length: 3300, dtype: float64",0.001584893192461114,0.06309573444801933
157,True,26.09879229628857,1.98402140777002,0.9832472846880861,3.9834879309295466,5575.783521866314,"vert
0       15283.323530
1       15392.484742
2       15393.169112
3       15420.143607
4       15333.109554
            ...     
3295    10899.254310
3296    10417.928481
3297     9370.114756
3298     8232.981699
3299    10164.638416
Length: 3300, dtype: float64",0.0029286445646252374,0.06309573444801933
158,True,26.12552591116889,1.9751603385397247,0.9898529015191837,3.9925994921267836,5586.584346095408,"vert
0       14877.805244
1       14842.677774
2       14835.412788
3       14888.512209
4       14956.208045
            ...     
3295    11161.712094
3296    10541.109891
3297     9496.811947
3298     8365.476716
3299    10272.788073
Length: 3300, dtype: float64",0.0054116952654646375,0.06309573444801933
159,True,26.154553887599313,1.975750460746394,0.9902409830121356,3.9934725140985696,5593.354921267868,"vert
0       14846.795070
1       14846.249055
2       14800.708507
3       14872.519051
4       14911.410946
            ...     
3295    11195.599711
3296    10561.427066
3297     9531.588700
3298     8342.623054
3299    10293.263350
Length: 3300, dtype: float64",0.01,0.06309573444801933
160,True,24.804206155386844,1.3472838219215217,0.7394553893520504,3.2796909965336996,2532.8160688646026,"vert
0       4670.161292
1       2423.712188
2       2517.175469
3       2781.487858
4       4556.785590
           ...     
3295    2917.936354
3296    3098.818016
3297    2981.835284
3298    1801.046034
3299    2516.763058
Length: 3300, dtype: float64",1e-06,0.1
