,res,diameter,aniso_cell,area,c_perimeter,l,b
12,"  message: ABNORMAL_TERMINATION_IN_LNSRCH
  success: False
   status: 2
      fun: 1154.3772672396453
        x: [-1.326e+00  8.130e+00 ... -8.795e-01  7.525e+00]
      nit: 91
      jac: [ 2.256e-01  3.529e-01 ... -9.218e-03  2.471e-01]
     nfev: 270
     njev: 270
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.00926083067139,0.2680899614850258,0.9628064262208069,4.099590606471442,0.0023,0.044444444444444446
13,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1239.5847822710755
        x: [-1.354e+00  8.150e+00 ... -8.681e-01  7.524e+00]
      nit: 68
      jac: [-9.282e-02  3.356e-01 ...  1.463e-01  3.801e-01]
     nfev: 106
     njev: 106
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.009703690907635,0.27054376653013,0.9632350828808252,4.104979461833068,0.0034,0.044444444444444446
14,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1240.6707457992673
        x: [-1.330e+00  8.106e+00 ... -8.983e-01  7.430e+00]
      nit: 137
      jac: [ 1.278e-01  1.617e-01 ... -2.104e-01 -2.473e-03]
     nfev: 199
     njev: 199
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.32546258633084,0.27053581893276735,0.9636638877330425,4.122067056143279,0.0045000000000000005,0.044444444444444446
15,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1309.4883011945735
        x: [-1.338e+00  8.171e+00 ... -9.160e-01  7.458e+00]
      nit: 165
      jac: [ 2.852e-01  2.881e-01 ...  9.998e-03 -2.959e-02]
     nfev: 303
     njev: 303
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.35397782253677,0.2699139017094075,0.9747523727237283,4.143201436374837,0.005600000000000001,0.044444444444444446
16,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1329.4505407886822
        x: [-1.343e+00  8.154e+00 ... -9.096e-01  7.428e+00]
      nit: 175
      jac: [ 1.937e-02  6.209e-02 ... -1.272e-01 -1.301e-02]
     nfev: 233
     njev: 233
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.46433681030878,0.2716748484571152,0.9732378011277086,4.151583739763076,0.0067,0.044444444444444446
17,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1351.5296262281859
        x: [-1.333e+00  8.152e+00 ... -8.968e-01  7.412e+00]
      nit: 358
      jac: [-2.111e-03  9.280e-02 ...  8.892e-02  9.864e-03]
     nfev: 453
     njev: 453
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.49028837567365,0.27202088050609036,0.9743328019401409,4.159152362411931,0.0078000000000000005,0.044444444444444446
18,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1382.0175180030424
        x: [-1.366e+00  8.211e+00 ... -9.080e-01  7.449e+00]
      nit: 174
      jac: [-1.142e-01  1.632e-01 ...  1.345e-01 -1.382e-01]
     nfev: 325
     njev: 325
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.415067193880425,0.2716410551138617,0.9798376272758388,4.161664288489664,0.0089,0.044444444444444446
19,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1390.5387426682753
        x: [-1.322e+00  8.164e+00 ... -8.998e-01  7.406e+00]
      nit: 393
      jac: [-1.836e-02  1.046e-01 ...  7.406e-02 -1.115e-01]
     nfev: 455
     njev: 455
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.5769092782429,0.2714764403273516,0.9769315523417837,4.168498624982678,0.01,0.044444444444444446
20,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 148.22262360241626
        x: [-1.151e+00  7.256e+00 ... -7.965e-01  7.172e+00]
      nit: 190
      jac: [-8.657e-04  4.075e-03 ...  3.513e-05 -1.575e-02]
     nfev: 361
     njev: 361
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",33.670024071015675,0.26558192992719426,0.8453429698174231,3.8359494986293314,0.0001,0.08888888888888889
21,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 790.8602579975102
        x: [-1.255e+00  7.774e+00 ... -8.532e-01  7.332e+00]
      nit: 137
      jac: [-2.703e-01 -6.423e-02 ... -7.555e-02  5.624e-03]
     nfev: 186
     njev: 186
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.04018494747873,0.2679083995987614,0.9156223408571309,4.008850890328402,0.0012000000000000001,0.08888888888888889
22,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1025.066482017221
        x: [-1.279e+00  7.921e+00 ... -8.751e-01  7.361e+00]
      nit: 365
      jac: [ 1.423e-02  9.021e-03 ... -5.503e-03  1.256e-01]
     nfev: 503
     njev: 503
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.204843743991404,0.2698717447476098,0.940975958149755,4.075228062145758,0.0023,0.08888888888888889
23,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1239.5847822710755
        x: [-1.354e+00  8.150e+00 ... -8.681e-01  7.524e+00]
      nit: 68
      jac: [-9.282e-02  3.356e-01 ...  1.463e-01  3.801e-01]
     nfev: 106
     njev: 106
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.009703690907635,0.27054376653013,0.9632350828808252,4.104979461833068,0.0034,0.08888888888888889
24,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1240.6707457992673
        x: [-1.330e+00  8.106e+00 ... -8.983e-01  7.430e+00]
      nit: 137
      jac: [ 1.278e-01  1.617e-01 ... -2.104e-01 -2.473e-03]
     nfev: 199
     njev: 199
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.32546258633084,0.27053581893276735,0.9636638877330425,4.122067056143279,0.0045000000000000005,0.08888888888888889
25,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1302.3943524969566
        x: [-1.334e+00  8.151e+00 ... -9.210e-01  7.437e+00]
      nit: 182
      jac: [ 3.091e-02  1.146e-01 ... -2.376e-01  4.762e-02]
     nfev: 301
     njev: 301
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.4106663669436,0.2705514520699995,0.9730210380669332,4.144392864726363,0.005600000000000001,0.08888888888888889
26,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1329.4505407886822
        x: [-1.343e+00  8.154e+00 ... -9.096e-01  7.428e+00]
      nit: 175
      jac: [ 1.937e-02  6.209e-02 ... -1.272e-01 -1.301e-02]
     nfev: 233
     njev: 233
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.46433681030878,0.2716748484571152,0.9732378011277086,4.151583739763076,0.0067,0.08888888888888889
27,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1442.0427360166882
        x: [-1.366e+00  8.273e+00 ... -8.951e-01  7.577e+00]
      nit: 235
      jac: [-3.262e-01  1.512e-01 ...  1.028e-01  4.410e-01]
     nfev: 466
     njev: 466
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.168034600855556,0.2684826995484598,0.9873541193526446,4.151999555397311,0.0078000000000000005,0.08888888888888889
28,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1381.0917835175733
        x: [-1.360e+00  8.204e+00 ... -9.085e-01  7.440e+00]
      nit: 174
      jac: [ 1.827e-01  2.447e-01 ...  8.607e-02 -5.162e-02]
     nfev: 283
     njev: 283
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.431207896010974,0.27199285726820444,0.978662931571397,4.162246868384645,0.0089,0.08888888888888889
29,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1390.5387426682753
        x: [-1.322e+00  8.164e+00 ... -8.998e-01  7.406e+00]
      nit: 393
      jac: [-1.836e-02  1.046e-01 ...  7.406e-02 -1.115e-01]
     nfev: 455
     njev: 455
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.5769092782429,0.2714764403273516,0.9769315523417837,4.168498624982678,0.01,0.08888888888888889
30,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 148.22262360241626
        x: [-1.151e+00  7.256e+00 ... -7.965e-01  7.172e+00]
      nit: 190
      jac: [-8.657e-04  4.075e-03 ...  3.513e-05 -1.575e-02]
     nfev: 361
     njev: 361
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",33.670024071015675,0.26558192992719426,0.8453429698174231,3.8359494986293314,0.0001,0.13333333333333333
31,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 790.8602579975102
        x: [-1.255e+00  7.774e+00 ... -8.532e-01  7.332e+00]
      nit: 137
      jac: [-2.703e-01 -6.423e-02 ... -7.555e-02  5.624e-03]
     nfev: 186
     njev: 186
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.04018494747873,0.2679083995987614,0.9156223408571309,4.008850890328402,0.0012000000000000001,0.13333333333333333
32,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1028.312046336046
        x: [-1.283e+00  7.911e+00 ... -8.737e-01  7.359e+00]
      nit: 206
      jac: [-9.763e-02 -3.255e-02 ... -6.516e-02 -5.083e-02]
     nfev: 286
     njev: 286
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.24287332064677,0.26948792788589176,0.9394311278229086,4.071662157568918,0.0023,0.13333333333333333
33,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1239.5847822710755
        x: [-1.354e+00  8.150e+00 ... -8.681e-01  7.524e+00]
      nit: 68
      jac: [-9.282e-02  3.356e-01 ...  1.463e-01  3.801e-01]
     nfev: 106
     njev: 106
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.009703690907635,0.27054376653013,0.9632350828808252,4.104979461833068,0.0034,0.13333333333333333
34,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1240.6707457992673
        x: [-1.330e+00  8.106e+00 ... -8.983e-01  7.430e+00]
      nit: 137
      jac: [ 1.278e-01  1.617e-01 ... -2.104e-01 -2.473e-03]
     nfev: 199
     njev: 199
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.32546258633084,0.27053581893276735,0.9636638877330425,4.122067056143279,0.0045000000000000005,0.13333333333333333
35,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1331.436284983347
        x: [-1.355e+00  8.199e+00 ... -9.050e-01  7.500e+00]
      nit: 144
      jac: [-2.536e-01  9.816e-02 ... -1.319e-02 -1.220e-01]
     nfev: 274
     njev: 274
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.245978549607884,0.2687047579879202,0.9772086778496675,4.140170564378955,0.005600000000000001,0.13333333333333333
36,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1329.4505407886822
        x: [-1.343e+00  8.154e+00 ... -9.096e-01  7.428e+00]
      nit: 175
      jac: [ 1.937e-02  6.209e-02 ... -1.272e-01 -1.301e-02]
     nfev: 233
     njev: 233
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.46433681030878,0.2716748484571152,0.9732378011277086,4.151583739763076,0.0067,0.13333333333333333
37,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1361.882813811111
        x: [-1.350e+00  8.188e+00 ... -9.213e-01  7.434e+00]
      nit: 221
      jac: [ 5.872e-02  1.592e-01 ... -2.757e-01 -8.435e-02]
     nfev: 432
     njev: 432
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.442129443366554,0.27157738804790316,0.9775620757342852,4.159687886208387,0.0078000000000000005,0.13333333333333333
38,"  message: ABNORMAL_TERMINATION_IN_LNSRCH
  success: False
   status: 2
      fun: 1391.0257699640101
        x: [-1.378e+00  8.218e+00 ... -9.119e-01  7.464e+00]
      nit: 144
      jac: [ 7.711e-02  2.372e-01 ...  1.494e-01  1.907e-01]
     nfev: 329
     njev: 329
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.36491104841794,0.2715954507788841,0.9799934315667802,4.160141477240817,0.0089,0.13333333333333333
39,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1390.5387426682753
        x: [-1.322e+00  8.164e+00 ... -8.998e-01  7.406e+00]
      nit: 393
      jac: [-1.836e-02  1.046e-01 ...  7.406e-02 -1.115e-01]
     nfev: 455
     njev: 455
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.5769092782429,0.2714764403273516,0.9769315523417837,4.168498624982678,0.01,0.13333333333333333
40,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 148.22262360241626
        x: [-1.151e+00  7.256e+00 ... -7.965e-01  7.172e+00]
      nit: 190
      jac: [-8.657e-04  4.075e-03 ...  3.513e-05 -1.575e-02]
     nfev: 361
     njev: 361
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",33.670024071015675,0.26558192992719426,0.8453429698174231,3.8359494986293314,0.0001,0.17777777777777778
41,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 790.8602579975102
        x: [-1.255e+00  7.774e+00 ... -8.532e-01  7.332e+00]
      nit: 137
      jac: [-2.703e-01 -6.423e-02 ... -7.555e-02  5.624e-03]
     nfev: 186
     njev: 186
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.04018494747873,0.2679083995987614,0.9156223408571309,4.008850890328402,0.0012000000000000001,0.17777777777777778
42,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1040.8225699145391
        x: [-1.290e+00  7.950e+00 ... -8.728e-01  7.386e+00]
      nit: 164
      jac: [ 1.506e-01  2.369e-02 ...  4.401e-02  1.296e-01]
     nfev: 243
     njev: 243
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.219051956331676,0.2692367667190514,0.9435097913846495,4.076447950405052,0.0023,0.17777777777777778
43,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1239.5847822710755
        x: [-1.354e+00  8.150e+00 ... -8.681e-01  7.524e+00]
      nit: 68
      jac: [-9.282e-02  3.356e-01 ...  1.463e-01  3.801e-01]
     nfev: 106
     njev: 106
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.009703690907635,0.27054376653013,0.9632350828808252,4.104979461833068,0.0034,0.17777777777777778
44,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1240.6707457992673
        x: [-1.330e+00  8.106e+00 ... -8.983e-01  7.430e+00]
      nit: 137
      jac: [ 1.278e-01  1.617e-01 ... -2.104e-01 -2.473e-03]
     nfev: 199
     njev: 199
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.32546258633084,0.27053581893276735,0.9636638877330425,4.122067056143279,0.0045000000000000005,0.17777777777777778
45,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1302.8590107870154
        x: [-1.336e+00  8.158e+00 ... -9.188e-01  7.448e+00]
      nit: 195
      jac: [-2.184e-01  6.484e-02 ... -2.661e-01  1.199e-01]
     nfev: 353
     njev: 353
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.385658981588335,0.2708202824406988,0.9734146118971219,4.143411005227623,0.005600000000000001,0.17777777777777778
46,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1329.4505407886822
        x: [-1.343e+00  8.154e+00 ... -9.096e-01  7.428e+00]
      nit: 175
      jac: [ 1.937e-02  6.209e-02 ... -1.272e-01 -1.301e-02]
     nfev: 233
     njev: 233
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.46433681030878,0.2716748484571152,0.9732378011277086,4.151583739763076,0.0067,0.17777777777777778
47,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1353.4018689859515
        x: [-1.334e+00  8.158e+00 ... -8.972e-01  7.420e+00]
      nit: 321
      jac: [-3.096e-02  1.357e-01 ...  2.448e-02 -3.809e-02]
     nfev: 403
     njev: 403
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.48314913253009,0.2715788763189323,0.9747824261753972,4.157785825486832,0.0078000000000000005,0.17777777777777778
48,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1463.9559757075056
        x: [-1.367e+00  8.277e+00 ... -8.831e-01  7.577e+00]
      nit: 114
      jac: [ 1.496e-01  1.327e-01 ...  1.732e-01  3.332e-01]
     nfev: 346
     njev: 346
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.15957277273469,0.2709163586356478,0.9863777129574115,4.15317184541822,0.0089,0.17777777777777778
49,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1390.5387426682753
        x: [-1.322e+00  8.164e+00 ... -8.998e-01  7.406e+00]
      nit: 393
      jac: [-1.836e-02  1.046e-01 ...  7.406e-02 -1.115e-01]
     nfev: 455
     njev: 455
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.5769092782429,0.2714764403273516,0.9769315523417837,4.168498624982678,0.01,0.17777777777777778
50,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 148.22262360241626
        x: [-1.151e+00  7.256e+00 ... -7.965e-01  7.172e+00]
      nit: 190
      jac: [-8.657e-04  4.075e-03 ...  3.513e-05 -1.575e-02]
     nfev: 361
     njev: 361
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",33.670024071015675,0.26558192992719426,0.8453429698174231,3.8359494986293314,0.0001,0.22222222222222224
51,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 790.8602579975102
        x: [-1.255e+00  7.774e+00 ... -8.532e-01  7.332e+00]
      nit: 137
      jac: [-2.703e-01 -6.423e-02 ... -7.555e-02  5.624e-03]
     nfev: 186
     njev: 186
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.04018494747873,0.2679083995987614,0.9156223408571309,4.008850890328402,0.0012000000000000001,0.22222222222222224
52,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1038.4649893223384
        x: [-1.297e+00  7.947e+00 ... -8.883e-01  7.382e+00]
      nit: 156
      jac: [-1.392e-01 -6.441e-02 ... -7.560e-02  3.399e-02]
     nfev: 330
     njev: 330
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.23033668948305,0.26942491835966537,0.9431748517235,4.074080589194305,0.0023,0.22222222222222224
53,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1239.5847822710755
        x: [-1.354e+00  8.150e+00 ... -8.681e-01  7.524e+00]
      nit: 68
      jac: [-9.282e-02  3.356e-01 ...  1.463e-01  3.801e-01]
     nfev: 106
     njev: 106
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.009703690907635,0.27054376653013,0.9632350828808252,4.104979461833068,0.0034,0.22222222222222224
54,"  message: CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
  success: True
   status: 0
      fun: 1240.6707457992673
        x: [-1.330e+00  8.106e+00 ... -8.983e-01  7.430e+00]
      nit: 137
      jac: [ 1.278e-01  1.617e-01 ... -2.104e-01 -2.473e-03]
     nfev: 199
     njev: 199
 hess_inv: <9900x9900 LbfgsInvHessProduct with dtype=float64>",34.32546258633084,0.27053581893276735,0.9636638877330425,4.122067056143279,0.0045000000000000005,0.22222222222222224
